Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
4429 CYPRESS ST,ORLANDO,FL, 32811,myorangeclerk,07/03/2025,11:00 AM ET,2024-CA-006422-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
18151 NE 31 CT 1216,AVENTURA,FL,  33160,miamidade,07/07/2025,09:00 AM ET,2019-035117-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
3401 N COUNTRY CLUB DR 707,AVENTURA,FL,  33180,miamidade,07/07/2025,09:00 AM ET,2019-034632-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
5775 NW 109 AVE 13,DORAL,FL,  33178,miamidade,07/07/2025,09:00 AM ET,2024-004256-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
245 SW 5 AVE,FLORIDA CITY,FL,  33034,miamidade,07/07/2025,09:00 AM ET,2024-020908-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
7859 W 36 AVE 202,HIALEAH,FL,  33018,miamidade,07/07/2025,09:00 AM ET,2022-023883-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
26100 SW 209 AVE,HOMESTEAD,FL,  33031,miamidade,07/07/2025,09:00 AM ET,2022-018799-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
102 24 ST 911,MIAMI BEACH,FL,  33139,miamidade,07/07/2025,09:00 AM ET,2024-019526-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
924 MARSEILLE DR,MIAMI BEACH,FL,  33141,miamidade,07/07/2025,09:00 AM ET,2024-168611-SP-24,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
20380 NW 7 AVE 207,MIAMI GARDENS,FL,  33169,miamidade,07/07/2025,09:00 AM ET,2021-026194-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
8565 NW 168 TER,MIAMI LAKES,FL,  33016,miamidade,07/07/2025,09:00 AM ET,2024-017225-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
11918 SW 271 ST,MIAMI,FL,  33032,miamidade,07/07/2025,09:00 AM ET,2024-020875-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
4122 NW 11 PL,MIAMI,FL,  33127,miamidade,07/07/2025,09:00 AM ET,2021-019208-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
160 TAMIAMI CANAL RD,MIAMI,FL,  33144,miamidade,07/07/2025,09:00 AM ET,2018-019365-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
8501 NW 31 AVE,MIAMI,FL,  33147,miamidade,07/07/2025,09:00 AM ET,2019-007152-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
8801 NW 33 COURT RD,MIAMI,FL,  33147,miamidade,07/07/2025,09:00 AM ET,2024-012003-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
5200 SW 122 AVE,MIAMI,FL,  33175,miamidade,07/07/2025,09:00 AM ET,2007-016754-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
9930 SW 145 ST,MIAMI,FL,  33176,miamidade,07/07/2025,09:00 AM ET,2019-005023-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
1270 NORTH DR,MIAMI,FL,  33179,miamidade,07/07/2025,09:00 AM ET,2023-029087-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
1466 NE 177 ST,NORTH MIAMI BEACH,FL,  33162,miamidade,07/07/2025,09:00 AM ET,2022-016753-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
1331 SHARAZAD BLVD,OPA-LOCKA,FL,  33054,miamidade,07/07/2025,09:00 AM ET,2024-019464-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
9790 WAYNE AVE,PALMETTO BAY,FL,  33157,miamidade,07/07/2025,09:00 AM ET,2022-014156-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
251 172 ST 202,SUNNY ISLES BEACH,FL,  33160,miamidade,07/07/2025,09:00 AM ET,2023-022973-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
615 ROYAL CREST DR,BRANDON,FL,  33511,hillsborough,07/07/2025,10:00 AM ET,292024CA008830A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
9601 CARR RD,RIVERVIEW,FL,  33569,hillsborough,07/07/2025,10:00 AM ET,292025CA001389A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
1367 OCEAN SPRAY DR,RUSKIN,FL,  33570,hillsborough,07/07/2025,10:00 AM ET,292024CC061341A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
15307 LONG CYPRESS DR,RUSKIN,FL,  33575,hillsborough,07/07/2025,10:00 AM ET,292023CA014910A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
11020 ANCIENT FUTURES DR,TAMPA,FL,  33592,hillsborough,07/07/2025,10:00 AM ET,292011CC001407A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
1136 SHIPWATCH CIR,TAMPA,FL,  33602,hillsborough,07/07/2025,10:00 AM ET,292024CC069956A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
8517 EDGEWATER PLACE BLVD,TAMPA,FL,  33615,hillsborough,07/07/2025,10:00 AM ET,292024CC035163A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
3511 W BARCELONA ST,TAMPA,FL,  33629,hillsborough,07/07/2025,10:00 AM ET,292024CA007778A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
8614 MANASSAS RD,TAMPA,FL,  33635,hillsborough,07/07/2025,10:00 AM ET,292024CA003060A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
10525 BAY HILLS CIR,THONOTOSASSA,FL,  33592,hillsborough,07/07/2025,10:00 AM ET,292024CA001762A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
10559 BAY HILLS CIR,THONOTOSASSA,FL,  33592,hillsborough,07/07/2025,10:00 AM ET,292025CC000225A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
2209 S WATERMAN DR,VALRICO,FL,  33594,hillsborough,07/07/2025,10:00 AM ET,292024CA000200A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
2459 WOOLERY DR,JACKSONVILLE,FL,  32211,duval,07/07/2025,11:00 AM ET,16-2023-CA-011012-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
265 PECAN ST,JACKSONVILLE,FL,  32211,duval,07/07/2025,11:00 AM ET,16-2024-CA-000576-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
8941 SE 88TH ST,OCALA,FL,  34472,marion,07/07/2025,11:00 AM ET,422024CA000859CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
3618 NW 55TH CIR,OCALA,FL,  34482,marion,07/07/2025,11:00 AM ET,422024CA001326CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
4639 ETHANS GLENN AVE,ORLANDO,FL, 32812,myorangeclerk,07/07/2025,11:00 AM ET,2019-CA-014126-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
3452 LIBERTY ST,PORT CHARLOTTE,FL,  33948,charlotte,07/07/2025,11:00 AM ET,25000334CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
3098 BEACON DR,PORT CHARLOTTE,FL,  33952,charlotte,07/07/2025,11:00 AM ET,24002093CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
1164 MILIKEN TER,PORT CHARLOTTE,FL,  33953,charlotte,07/07/2025,11:00 AM ET,24001984CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
1520 COLUMBIAN DR,PUNTA GORDA,FL,  33950,charlotte,07/07/2025,11:00 AM ET,24001654CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
11806 WATER RUN ALY,WINDERMERE,FL, 34786,myorangeclerk,07/07/2025,11:00 AM ET,2023-CA-013771-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/07/2025,Realforeclose.com,,
9460 MEADOWOOD DR 203,SAINT LUCIE COUNTY,FL,  34951,stlucie,07/08/2025,08:00 AM ET,2024CA001337,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
1800 COLLINS AVE 12E,MIAMI BEACH,FL,  33139,miamidade,07/08/2025,09:00 AM ET,2025-001652-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
5555 COLLINS AVE 9Z,MIAMI BEACH,FL,  33140,miamidade,07/08/2025,09:00 AM ET,2025-003933-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
9535 SW 46 TER,MIAMI,FL,  33165,miamidade,07/08/2025,09:00 AM ET,2023-022182-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
9200 SW 37 ST,MIAMI,FL,  33165,miamidade,07/08/2025,09:00 AM ET,2024-013217-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
14521 BOGGS DR,MIAMI,FL,  33176,miamidade,07/08/2025,09:00 AM ET,2024-008897-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
5473 ORO VALLEY RD,AUBURNDALE,FL,  33823,polk,07/08/2025,10:00 AM ET,2024CC006821000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
1015 MANN RD,BARTOW,FL,  33830,polk,07/08/2025,10:00 AM ET,2024CA002515000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
116 LA CRESTA CT,DAVENPORT,FL,  33837,polk,07/08/2025,10:00 AM ET,2024CA000697000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
403 N 21ST ST,HAINES CITY,FL,  33844,polk,07/08/2025,10:00 AM ET,2024CC001866000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
141 MINNIEHAHA CIR,HAINES CITY,FL,  33844,polk,07/08/2025,10:00 AM ET,2024CC010735000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
2498 SILVER VIEW DR,LAKELAND,FL,  33811,polk,07/08/2025,10:00 AM ET,2024CA004377000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
135 PINEWINDS BLVD,OLDSMAR,FL,  34677,pinellas,07/08/2025,10:00 AM ET,522024CA000035XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
417 BAY LEAF DR,POINCIANA,FL,  34759,polk,07/08/2025,10:00 AM ET,2022CA002101000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
5990 GREENPOND RD,POLK CITY,FL,  33868,polk,07/08/2025,10:00 AM ET,2023CA005368000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
7900 46TH AVE N,ST PETERSBURG,FL,  33709,pinellas,07/08/2025,10:00 AM ET,522025CA001408XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
4127 12TH AVE S,ST PETERSBURG,FL,  33711,pinellas,07/08/2025,10:00 AM ET,522024CA000132XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
2320 19TH ST S,ST PETERSBURG,FL,  33712,pinellas,07/08/2025,10:00 AM ET,522019CA006793XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
7042 SE BAY HILL DR,STUART,FL,  34997,martin,07/08/2025,10:00 AM ET,24000949CAAXMX,https://martin.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
6 GOLF VIEW CIR NE,WINTER HAVEN,FL,  33881,polk,07/08/2025,10:00 AM ET,2022CA003014000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
884 REFLECTIONS LOOP E,WINTER HAVEN,FL,  33884,polk,07/08/2025,10:00 AM ET,2023CA005492000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
1411 GRAND CAYMAN CIR,WINTER HAVEN,FL,  33884,polk,07/08/2025,10:00 AM ET,2024CA003799000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
202 ELLINGTON ST,CANTONMENT,FL,  32533,escambia,07/08/2025,11:00 AM CT,2024 CA 001275,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
7151 STUCKEY RD,CENTURY,FL,  32535,escambia,07/08/2025,11:00 AM CT,2024 CA 000742,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
466 SARA AVE,MARY ESTHER,FL,  32569,okaloosa,07/08/2025,11:00 AM CT,2023 CA 003757 F,https://okaloosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
1631 E MAURA ST,PENSACOLA,FL,  32503,escambia,07/08/2025,11:00 AM CT,2023 CA 002825,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
6608 PINE FOREST RD,PENSACOLA,FL,  32526,escambia,07/08/2025,11:00 AM CT,2025 CA 000086,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
2727 75TH ST W APT 1AN,BRADENTON,FL,  34209,manatee,07/08/2025,11:00 AM ET,412022CA004091CAAXMA,https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
2780 JEWEL AVE,DELTONA,FL,  32738,volusia,07/08/2025,11:00 AM ET,2023 12830 CIDL,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
3638 DELLWOOD AVE,JACKSONVILLE,FL,  32205,duval,07/08/2025,11:00 AM ET,16-2024-CA-002945-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
7143 OAKNEY RD,JACKSONVILLE,FL,  32211,duval,07/08/2025,11:00 AM ET,16-2023-CA-008726-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
3057 SHADY DR,JACKSONVILLE,FL,  32257,duval,07/08/2025,11:00 AM ET,16-2024-CA-001910-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
5727 RUTHERFORD RD,MOUNT DORA,FL, 32757,myorangeclerk,07/08/2025,11:00 AM ET,2025-CA-000056-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
2750 SW 139TH ST,OCALA,FL,  34473,marion,07/08/2025,11:00 AM ET,422024CA000757CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
2707 E CHURCH ST,ORLANDO,FL, 32803,myorangeclerk,07/08/2025,11:00 AM ET,2024-CC-016848-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
306 S MCKINLEY AVE,ORLANDO,FL, 32811,myorangeclerk,07/08/2025,11:00 AM ET,2024-CA-005777-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
2070 GREAT FALLS WAY,ORLANDO,FL, 32824,myorangeclerk,07/08/2025,11:00 AM ET,2024-CA-004893-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
1012 COQUINA ROCK ST,ORLANDO,FL, 32828,myorangeclerk,07/08/2025,11:00 AM ET,2024-CA-003726-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
8142 VIA ROSA,ORLANDO,FL, 32836-8789,myorangeclerk,07/08/2025,11:00 AM ET,2016-CA-003301-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
6205 FAIRMONT LN,PALMETTO,FL,  34221,manatee,07/08/2025,11:00 AM ET,412023CA005803CAAXMA,https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
8241 SE 176TH LAWSON LOOP,THE VILLAGES,FL,  32162,marion,07/08/2025,11:00 AM ET,422024CA001731CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
12657 HADDON DR,WINDERMERE,FL, 34786,myorangeclerk,07/08/2025,11:00 AM ET,2019-CA-002510-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/08/2025,Realforeclose.com,,
1618 CELEBRATION DR,FORT PIERCE,FL,  34947,stlucie,07/09/2025,08:00 AM ET,2024CC004347,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
1338 SE LA HAVEN CT,PORT SAINT LUCIE,FL,  34952,stlucie,07/09/2025,08:00 AM ET,2024CC004194,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
709 SPRUCE ST,ENGLEWOOD,FL, 34223,sarasota,07/09/2025,09:00 AM ET,2023 CA 005806 NC,https://sarasota.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
7873 MCPHAIL AVE,NORTH PORT,FL, 34291,sarasota,07/09/2025,09:00 AM ET,2023 CA 006561 NC,https://sarasota.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
918 SHOALS LANDING DR,BRANDON,FL,  33511,hillsborough,07/09/2025,10:00 AM ET,292024CA005657A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
15941 MELLEN LN,JUPITER,PA,  33478,palmbeach,07/09/2025,10:00 AM ET,502024CA006183XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
2022 HUNTERS TRACE CIR,MIDDLEBURG,FL,  32068,clay,07/09/2025,10:00 AM ET,2025CA000236,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
836 STALLION WAY,ORANGE PARK,FL,  32065,clay,07/09/2025,10:00 AM ET,2024CA000273,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
302 E 130TH AVE,TAMPA,FL,  33612,hillsborough,07/09/2025,10:00 AM ET,292024CA009759A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
2917 W CLIFTON ST,TAMPA,FL,  33614,hillsborough,07/09/2025,10:00 AM ET,292024CA004207A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
3817 TWILIGHT DR,VALRICO,FL,  33594,hillsborough,07/09/2025,10:00 AM ET,292023CA013243A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
216 DENVER AVENUE,DEBEQUE,CO,  81630,mesa,07/09/2025,10:00 AM MT,2025-0015,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
252 SOUTH PEACH STREET,FRUITA,CO,  81521,mesa,07/09/2025,10:00 AM MT,2024-0162,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
255 SARGENT CIRCLE,FRUITA,CO,  81521,mesa,07/09/2025,10:00 AM MT,2024-0189,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
497 DAVID COURT,FRUITA,CO,  81521,mesa,07/09/2025,10:00 AM MT,2025-0048,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
2013 N 20TH ST,GRAND JUNCTION,CO,  81501,mesa,07/09/2025,10:00 AM MT,2025-0004,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
1244 NORTH 16TH STREET,GRAND JUNCTION,CO,  81501,mesa,07/09/2025,10:00 AM MT,2025-0016,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
2968 TEXAS AVE,GRAND JUNCTION,CO,  81504,mesa,07/09/2025,10:00 AM MT,2024-0200,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
2489 JOSEFINE LN,GRAND JUNCTION,CO,  81505,mesa,07/09/2025,10:00 AM MT,2025-0013,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
