Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
216 Hunter Dr,Scottdale,PA,15683, Westmoreland County,2025-07-07,,,https://www.auction.com/details/216-hunter-dr-scottdale-pa-1746351,Auction.com,Manley Deas Kochalski LLC.,
216 Garfield Rd,Latrobe,PA,15650, Westmoreland County,2025-07-07,,15-03-05-0-02...,https://www.auction.com/details/216-garfield-rd-latrobe-pa-1746363,Auction.com,Manley Deas Kochalski LLC.,
715 Carl Ave,New Kensington,PA,15068, Westmoreland County,2025-07-07,,23-33839-FC01,https://www.auction.com/details/715-carl-ave-new-kensington-pa-1746888,Auction.com,Brock & Scott PLLC,(844) 856-6646
507 S. 5th Street,Duquesne,PA,15110, Allegheny County,2025-07-07,,24-13515,https://www.auction.com/details/507-s-5th-st-duquesne-pa-1746979,Auction.com,"Law Office of Gregory Javardian, LLC",
1102 Spring Street,Latrobe,PA,15650, Westmoreland County,2025-07-07,,23-11737,https://www.auction.com/details/1102-spring-st-latrobe-pa-1748811,Auction.com,"Law Office of Gregory Javardian, LLC",
1215 Denning Way,North Versailles,PA,15137, Allegheny County,2025-07-07,,24-30148-FC01,https://www.auction.com/details/1215-denning-way-north-versailles-pa-1750162,Auction.com,Brock & Scott PLLC,(844) 856-6646
3718 Center Ave,West Mifflin,PA,15122, Allegheny County,2025-07-07,,23-093735,https://www.auction.com/details/3718-center-ave-west-mifflin-pa-1751018,Auction.com,"RAS Citron, LLC",
2935 State Rt 31,Acme,PA,15610, Westmoreland County,2025-07-07,,24-15825-FC01,https://www.auction.com/details/2935-state-route-31-acme-pa-1753771,Auction.com,Brock & Scott PLLC,(844) 856-6646
1109 Flora St,Pittsburgh,PA,15212, Allegheny County,2025-07-07,,24-12849-FC01,https://www.auction.com/details/1109-flora-st-pittsburgh-pa-1760996,Auction.com,Brock & Scott PLLC,(844) 856-6646
1003 Preserve Ln,Bridgeville,PA,15017, Allegheny County,2025-07-07,,,https://www.auction.com/details/1003-preserve-ln-bridgeville-pa-1761875,Auction.com,Manley Deas Kochalski LLC.,
106 Horning Road,Bethel Park,PA,15102, Allegheny County,2025-07-07,,197172FC,https://www.auction.com/details/106-horning-rd-bethel-park-pa-1765376,Auction.com,"KML Law Group, P.C.",
408 Emily Lane,North Fayette,PA,15057, Allegheny County,2025-07-07,,24-0780,https://www.auction.com/details/408-emily-ln-mc-donald-pa-1766409,Auction.com,"Powers Kirn, LLC",(215) 942-2090
1310 Amanda Street,Pittsburgh,PA,15210, Allegheny County,2025-07-07,,PA20220000153...,https://www.auction.com/details/1310-amanda-st-pittsburgh-pa-1768851,Auction.com,"Stern and Eisenberg, PC",215-572-8111 Ext1060
220 W 10th Ave,Tarentum,PA,15084, Allegheny County,2025-07-07,,,https://www.auction.com/details/220-w-10th-ave-tarentum-pa-1769086,Auction.com,"Stern and Eisenberg, PC",215-572-8111 Ext1060
1963 Worcester Dr,Pittsburgh,PA,15243, Allegheny County,2025-07-07,,24-187816,https://www.auction.com/details/1963-worcester-dr-pittsburgh-pa-1769160,Auction.com,"RAS Citron, LLC",
3 Transit Dr,McKeesport,PA,15135, Allegheny County,2025-07-07,,,https://www.auction.com/details/3-transit-dr-mckeesport-pa-1769165,Auction.com,"Purcell, Krug and Haller",
1300 Pine Hollow Rd,Mc Kees Rocks,PA,15136, Allegheny County,2025-07-07,,24-248746,https://www.auction.com/details/1300-pine-hollow-rd-mc-kees-rocks-pa-1769758,Auction.com,"RAS Citron, LLC",
29 Spruce Street,Natrona Heights Ak A Harriston Township,PA,15065, Allegheny County,2025-07-07,,,https://www.auction.com/details/29-spruce-st-natrona-heights-pa-1770572,Auction.com,"Stern and Eisenberg, PC",215-572-8111 Ext1060
1317 New York Ave,McKeesport,PA,15133, Allegheny County,2025-07-07,,24-230237,https://www.auction.com/details/1317-new-york-ave-mckeesport-pa-1776772,Auction.com,"RAS Citron, LLC",
2928 Brevard Avenue,Pittsburgh,PA,15227, Allegheny County,2025-07-07,,,https://www.auction.com/details/2928-brevard-ave-pittsburgh-pa-1745598,Auction.com,"Hladik, Onorato and Federman, LLP",
2984 Route 259,Bolivar,PA,15923, Westmoreland County,2025-07-07,,23-005281-1,https://www.auction.com/details/2984-route-259-bolivar-pa-1676948,Auction.com,Padgett Law Group,(850) 422-2520
1189 State Route 981,Latrobe,PA,15650, Westmoreland County,2025-07-07,,,https://www.auction.com/details/1189-state-route-981-latrobe-pa-1678396,Auction.com,Manley Deas Kochalski LLC.,
108 Windsor Court,Monroeville,PA,15146, Allegheny County,2025-07-07,,860-c-141,https://www.auction.com/details/108-windsor-ct-monroeville-pa-1745716,Auction.com,"Hladik, Onorato and Federman, LLP",
608 Reed Avenue,Monessen,PA,15062, Westmoreland County,2025-07-07,,71583,https://www.auction.com/details/608-reed-ave-monessen-pa-1683293,Auction.com,"Vitti Law Group, Inc.",
1322 Eighth Ave,Natrona Heights,PA,15065, Allegheny County,2025-07-07,,,https://www.auction.com/details/1322-8th-ave-natrona-heights-pa-1745941,Auction.com,"Purcell, Krug and Haller",
930 7th Street Aka 930 Seventh Street,New Kensington,PA,15068, Westmoreland County,2025-07-07,,237195FC,https://www.auction.com/details/930-7th-st-new-kensington-pa-1683316,Auction.com,"KML Law Group, P.C.",
8 Nancy Dr,Jeannette,PA,15644, Westmoreland County,2025-07-07,,,https://www.auction.com/details/8-nancy-dr-jeannette-pa-1696731,Auction.com,Manley Deas Kochalski LLC.,
3943 Cole Ave,Allison Park,PA,15101, Allegheny County,2025-07-07,,24-227809,https://www.auction.com/details/3943-cole-ave-allison-park-pa-1747813,Auction.com,"RAS Citron, LLC",
2126 Guffey Rd,North Huntingdon,PA,15642, Westmoreland County,2025-07-07,,,https://www.auction.com/details/2126-guffey-rd-north-huntingdon-pa-1700237,Auction.com,"Purcell, Krug and Haller",
2220 Lacrosse Street,Pittsburgh,PA,15218, Allegheny County,2025-07-07,,1040867,https://www.auction.com/details/2220-lacrosse-st-pittsburgh-pa-1750629,Auction.com,"Phelan Hallinan and Schmieg, LLP",(856) 813-5500
103 Spring St Fka 103 Highway Street,Yukon,PA,15698, Westmoreland County,2025-07-07,,,https://www.auction.com/details/103-spring-st-yukon-pa-1705119,Auction.com,"Purcell, Krug and Haller",
3601 Mexico St,Pittsburgh,PA,15212, Allegheny County,2025-07-07,,,https://www.auction.com/details/3601-mexico-st-pittsburgh-pa-1750669,Auction.com,"Pincus Law Group, PLLC",
608 George St,Wilmerding,PA,15148, Allegheny County,2025-07-07,,,https://www.auction.com/details/608-george-st-wilmerding-pa-1751394,Auction.com,Manley Deas Kochalski LLC.,
563 Agnew Rd,Greensburg,PA,15601, Westmoreland County,2025-07-07,,,https://www.auction.com/details/563-agnew-rd-greensburg-pa-1705127,Auction.com,"Purcell, Krug and Haller",
160 Lincoln Hall Rd,Elizabeth,PA,15037, Allegheny County,2025-07-07,,,https://www.auction.com/details/160-lincoln-hall-rd-elizabeth-pa-1755702,Auction.com,Orlans PC,(248) 502-1400
410 Crestridge Dr,Greensburg,PA,15601, Westmoreland County,2025-07-07,,,https://www.auction.com/details/410-crestridge-dr-greensburg-pa-1705383,Auction.com,"Stern and Eisenberg, PC",215-572-8111 Ext1060
37 Charles Street,Borough of Dravosburg,PA,15034, Allegheny County,2025-07-07,,24-0889,https://www.auction.com/details/37-charles-st-dravosburg-pa-1723117,Auction.com,"Powers Kirn, LLC",(215) 942-2090
2812 Wadlow St,Pittsburgh,PA,15212, Allegheny County,2025-07-07,,,https://www.auction.com/details/2812-wadlow-st-pittsburgh-pa-1782538,Auction.com,Friedman Vartolo LLP,(949) 111-1111
741 Prince Street,North Versailles,PA,15137, Allegheny County,2025-07-07,,147888FC,https://www.auction.com/details/741-prince-st-north-versailles-pa-1723214,Auction.com,"KML Law Group, P.C.",
221 S 4th St,West Newton,PA,15089, Westmoreland County,2025-07-07,,24-16963-FC01,https://www.auction.com/details/221-s-4th-st-west-newton-pa-1725438,Auction.com,Brock & Scott PLLC,(844) 856-6646
319 N 4th Street,West Newton,PA,15089, Westmoreland County,2025-07-07,,24-38684-FC01,https://www.auction.com/details/319-n-4th-st-west-newton-pa-1726904,Auction.com,Brock & Scott PLLC,(844) 856-6646
527 Union Ave,Clairton,PA,15025, Allegheny County,2025-07-07,,,https://www.auction.com/details/527-union-ave-clairton-pa-1733414,Auction.com,"Purcell, Krug and Haller",
3116 Mary Street,West Mifflin,PA,15122, Allegheny County,2025-07-07,,24-0667,https://www.auction.com/details/3116-mary-st-west-mifflin-pa-1734665,Auction.com,"Powers Kirn, LLC",(215) 942-2090
721 Morgan St,Brackenridge,PA,15014, Allegheny County,2025-07-07,,,https://www.auction.com/details/721-morgan-st-brackenridge-pa-1735958,Auction.com,Friedman Vartolo LLP,(949) 111-1111
304 East Loyalhanna Street,Ligonier,PA,15658, Westmoreland County,2025-07-07,,236602FC,https://www.auction.com/details/304-e-loyalhanna-st-ligonier-pa-1736101,Auction.com,"KML Law Group, P.C.",
117 Catskill Ave,Pittsburgh,PA,15227, Allegheny County,2025-07-07,,,https://www.auction.com/details/117-catskill-ave-pittsburgh-pa-1743223,Auction.com,"Purcell, Krug and Haller",
540 Saddlebrook Drive,Rock Hill,SC,29730, York County,2025-07-07,,,https://www.auction.com/details/540-saddlebrook-dr-rock-hill-sc-1755511,Auction.com,Brock and Scott PLLC,
848 W Union Rd,West Union,SC,29696, Oconee County,2025-07-07,,,https://www.auction.com/details/848-w-union-rd-west-union-sc-1760916,Auction.com,Hutchens Law Firm,(803) 726-2700
109 Wessinger Dr.,Lexington,SC,29072, Lexington County,2025-07-07,,,https://www.auction.com/details/109-wessinger-dr-lexington-sc-1766278,Auction.com,Hutchens Law Firm,(803) 726-2700
345 Meadow Ridge Drive,Salem,SC,29676, Oconee County,2025-07-07,,,https://www.auction.com/details/345-meadow-ridge-dr-salem-sc-1767561,Auction.com,"Ras Crane, LLC",(470) 321-7112
109 Cornerstone Ln,Myrtle Beach,SC,29588, Horry County,2025-07-07,,,https://www.auction.com/details/109-cornerstone-ln-myrtle-beach-sc-1767733,Auction.com,"FINKEL LAW FIRM, LLC",(843) 577-5460
1513 Rockbridge Rd,Ridgeway,SC,29130, Fairfield County,2025-07-07,,,https://www.auction.com/details/1513-rockbridge-rd-ridgeway-sc-1767920,Auction.com,Brock and Scott PLLC,
160 Apollo Street,Wedgefield,SC,29168, Sumter County,2025-07-07,,,https://www.auction.com/details/160-apollo-st-wedgefield-sc-1781047,Auction.com,Hutchens Law Firm,(803) 726-2700
1019 Paddock Lane,Jackson,SC,29831, Aiken County,2025-07-07,,4065.00925,https://www.auction.com/details/1019-paddock-ln-jackson-sc-1727927,Auction.com,"Riley Pope and Laney, LLC",
336 Andorra Street,Longs,SC,29568, Horry County,2025-07-07,,4065.00525,https://www.auction.com/details/336-andorra-st-longs-sc-1751093,Auction.com,"Riley Pope and Laney, LLC",
211 Cambridge Dr,Union,SC,29379, Union County,2025-07-07,,013263-12215,https://www.auction.com/details/211-cambridge-dr-union-sc-1766673,Auction.com,Rogers Townsend and Thomas P.C.,
601 E Madison St,Dillon,SC,29536, Dillon County,2025-07-07,,016487-01602,https://www.auction.com/details/601-e-madison-st-dillon-sc-1771083,Auction.com,Rogers Townsend and Thomas P.C.,
34 Hidden River Place,Greenville,SC,29605, Greenville County,2025-07-07,,25-40984,https://www.auction.com/details/34-hidden-river-pl-greenville-sc-1776794,Auction.com,"Bell Carrington & Price, LLC",(980) 201-3840
193 Hickory Road,Aiken,SC,29803, Aiken County,2025-07-07,,251099,https://www.auction.com/details/193-hickory-rd-aiken-sc-1778147,Auction.com,"Scott & Corley, P.A.",(803) 252-3340
109 Wintergreen Terrace,Moore,SC,29369, Spartanburg County,2025-07-07,,9199-73299,https://www.auction.com/details/109-wintergreen-ter-moore-sc-1784040,Auction.com,Hutchens Law Firm,(803) 726-2700
801 Vistamount Path,Spartanburg,SC,29307, Cherokee County,2025-07-07,,,https://www.auction.com/details/801-vistamount-path-spartanburg-sc-1771484,Auction.com,"Scott & Corley, P.A.",(803) 252-3340
677 Turning Crest Ln,Graniteville,SC,29829, Aiken County,2025-07-07,,048-00-12-022,https://www.auction.com/details/677-turning-crest-ln-graniteville-sc-1772219,Auction.com,"Scott & Corley, P.A.",(803) 252-3340
1717 Leeview Ln,Clover,SC,29710, York County,2025-07-07,,,https://www.auction.com/details/1717-leeview-ln-clover-sc-1698203,Auction.com,"Ras Crane, LLC",(470) 321-7112
554 Springtime Ln,Inman,SC,29349, Spartanburg County,2025-07-07,,,https://www.auction.com/details/554-springtime-ln-inman-sc-1772893,Auction.com,Brock and Scott PLLC,
408 Centeridge Drive,Columbia,SC,29229, Richland County,2025-07-07,,,https://www.auction.com/details/408-centeridge-dr-columbia-sc-1731871,Auction.com,Hutchens Law Firm,(803) 726-2700
19 Regional Dr,Greer,SC,29651, Greenville County,2025-07-07,,,https://www.auction.com/details/19-regional-dr-greer-sc-1773421,Auction.com,"Ras Crane, LLC",(470) 321-7112
100 Maple Court,Cayce,SC,29033, Lexington County,2025-07-07,,21650-105354,https://www.auction.com/details/100-maple-ct-cayce-sc-1773620,Auction.com,Hutchens Law Firm,(803) 726-2700
1101 Goffman Rd,Eastover,SC,29044, Richland County,2025-07-07,,,https://www.auction.com/details/1101-goffman-rd-eastover-sc-1776027,Auction.com,Hutchens Law Firm,(803) 726-2700
738 Stewart Gin Rd,Liberty,SC,29657, Pickens County,2025-07-07,,,https://www.auction.com/details/738-stewart-gin-rd-liberty-sc-1734535,Auction.com,"Ras Crane, LLC",(470) 321-7112
838 Carey Drive,Rock Hill,SC,29732, York County,2025-07-07,,,https://www.auction.com/details/838-carey-dr-rock-hill-sc-1777343,Auction.com,Hutchens Law Firm,(803) 726-2700
146 Center St,Chester,SC,29706, Chester County,2025-07-07,,,https://www.auction.com/details/146-center-st-chester-sc-1735916,Auction.com,Brock and Scott PLLC,
20 Shiver Pond Road,Rembert,SC,29128, Lee County,2025-07-07,,,https://www.auction.com/details/20-shiver-pond-rd-rembert-sc-1785089,Auction.com,Brock and Scott PLLC,
110 Majestic Dr,Columbia,SC,29223, Richland County,2025-07-07,,,https://www.auction.com/details/110-majestic-dr-columbia-sc-1738796,Auction.com,"Ras Crane, LLC",(470) 321-7112
509 Freetown Rd,Hodges,SC,29653, Greenwood County,2025-07-07,,,https://www.auction.com/details/509-freetown-rd-hodges-sc-1787795,Auction.com,Brock and Scott PLLC,
117 Ironcrest Way,Columbia,SC,29212, Richland County,2025-07-07,,,https://www.auction.com/details/117-ironcrest-way-columbia-sc-1738829,Auction.com,"Ras Crane, LLC",(470) 321-7112
2703 Wilson Rd,Newberry,SC,29108, Newberry County,2025-07-07,,,https://www.auction.com/details/2703-wilson-rd-newberry-sc-1743728,Auction.com,"McMichael Taylor Gray, LLC",(404) 474-7149
113 Lincoln Dr,Gaffney,SC,29341, Cherokee County,2025-07-07,,,https://www.auction.com/details/113-lincoln-dr-gaffney-sc-1748920,Auction.com,Hutchens Law Firm,(803) 726-2700
134 Catawba Hl Dr,Union,SC,29379, Union County,2025-07-07,,,https://www.auction.com/details/134-catawba-hill-dr-union-sc-1750016,Auction.com,Hutchens Law Firm,(803) 726-2700
104 Wall St,Marion,SC,29571, Marion County,2025-07-07,,,https://www.auction.com/details/104-wall-st-marion-sc-1750260,Auction.com,"FINKEL LAW FIRM, LLC",(843) 577-5460
3648 Marion Dr,Wallace,SC,29596, Marlboro County,2025-07-07,,,https://www.auction.com/details/3648-marion-dr-wallace-sc-1752231,Auction.com,Hutchens Law Firm,(803) 726-2700
3293 Center Road,Georgetown,SC,29440, Georgetown County,2025-07-07,,23-54800,https://www.auction.com/details/3293-center-rd-georgetown-sc-1752289,Auction.com,"Bell Carrington & Price, LLC",(980) 201-3840
514 Ridge Trail Dr,Columbia,SC,29229, Richland County,2025-07-07,,23106-07-10,https://www.auction.com/details/514-ridge-trail-dr-columbia-sc-1752813,Auction.com,"Scott & Corley, P.A.",(803) 252-3340
35 Sam St,Barnwell,SC,29812, Barnwell County,2025-07-07,,,https://www.auction.com/details/35-sam-st-barnwell-sc-1754261,Auction.com,Brock and Scott PLLC,
1684 Villena Drive,Myrtle Beach,SC,29579, Horry County,2025-07-07,,23251-114790,https://www.auction.com/details/1684-villena-dr-myrtle-beach-sc-1754489,Auction.com,Hutchens Law Firm,(803) 726-2700
1264 Ancrum Fry Rd,Lugoff,SC,29078, Kershaw County,2025-07-07,,,https://www.auction.com/details/1264-ancrum-ferry-rd-lugoff-sc-1754538,Auction.com,Albertelli Law,
201 Brand Street,Sumter,SC,29150, Sumter County,2025-07-07,,,https://www.auction.com/details/201-brand-st-sumter-sc-1754788,Auction.com,Hutchens Law Firm,(803) 726-2700
148 Jim Rucker Road,Swansea,SC,29160, Lexington County,2025-07-07,,,https://www.auction.com/details/148-jim-rucker-rd-swansea-sc-1756094,Auction.com,"Crawford and Von Keller, LLC",
4050 Shipyard Walk,Myrtle Beach,SC,29579, Horry County,2025-07-07,,23033-113424,https://www.auction.com/details/4050-shipyard-walk-myrtle-beach-sc-1756109,Auction.com,Hutchens Law Firm,(803) 726-2700
456 Ridgehill Drive,Lexington,SC,29073, Lexington County,2025-07-07,,,https://www.auction.com/details/456-ridgehill-dr-lexington-sc-1756233,Auction.com,"Crawford and Von Keller, LLC",
1301 Pridgen Rd,Myrtle Beach,SC,29577, Horry County,2025-07-07,,,https://www.auction.com/details/1301-pridgen-rd-myrtle-beach-sc-1758456,Auction.com,Albertelli Law,
314 Green Oak Drive,Wellford,SC,29385, Spartanburg County,2025-07-07,,4016.19124,https://www.auction.com/details/314-green-oak-dr-wellford-sc-1759554,Auction.com,"Riley Pope and Laney, LLC",
1410 Lloyd Court,Loris,SC,29569, Horry County,2025-07-07,,,https://www.auction.com/details/1410-lloyd-ct-loris-sc-1761281,Auction.com,"Ras Crane, LLC",(470) 321-7112
546 West Peachtree Street,Woodruff,SC,29338, Spartanburg County,2025-07-07,,4082.01723,https://www.auction.com/details/546-w-peachtree-st-woodruff-sc-1761656,Auction.com,"Riley Pope and Laney, LLC",
188 Royal Pine Dr,Warrenville,SC,29851, Aiken County,2025-07-07,,,https://www.auction.com/details/188-royal-pine-dr-warrenville-sc-1761808,Auction.com,Brock and Scott PLLC,
920 Deer Track Dr,Rock Hill,SC,29732, York County,2025-07-07,,,https://www.auction.com/details/920-deer-track-dr-rock-hill-sc-1764033,Auction.com,Brock and Scott PLLC,
7696 Black Hawk Lane,Tega Cay,SC,29708, York County,2025-07-07,,013225-03807,https://www.auction.com/details/7696-black-hawk-ln-tega-cay-sc-1765155,Auction.com,Rogers Townsend and Thomas P.C.,
415 Shag Bark Trail,Lexington,SC,29073, Lexington County,2025-07-07,,251181.0001,https://www.auction.com/details/415-shag-bark-trl-lexington-sc-1765573,Auction.com,"Scott & Corley, P.A.",(803) 252-3340
112 Overbrook Street,Pickens,SC,29671, Pickens County,2025-07-07,,24472-122444,https://www.auction.com/details/112-overbrook-st-pickens-sc-1765861,Auction.com,Hutchens Law Firm,(803) 726-2700
105 Midway Dr,Westminster,SC,29693, Oconee County,2025-07-07,,,https://www.auction.com/details/105-midway-dr-westminster-sc-1766281,Auction.com,Hutchens Law Firm,(803) 726-2700
404 Columbia Rd,Edgefield,SC,29824, Edgefield County,2025-07-07,,,https://www.auction.com/details/404-columbia-rd-edgefield-sc-1766422,Auction.com,Hutchens Law Firm,(803) 726-2700
6505 Dakota Road,West Columbia,SC,29170, Lexington County,2025-07-07,,23-56800,https://www.auction.com/details/6505-dakota-rd-west-columbia-sc-1766861,Auction.com,"Bell Carrington & Price, LLC",(980) 201-3840
120 Country Way,Trenton,SC,29847, Edgefield County,2025-07-07,,,https://www.auction.com/details/120-country-way-trenton-sc-1767078,Auction.com,Hutchens Law Firm,(803) 726-2700
418 Charlotte St,York,SC,29745, York County,2025-07-07,,,https://www.auction.com/details/418-charlotte-st-york-sc-1769122,Auction.com,"Ras Crane, LLC",(470) 321-7112
101 Curvewood Rd,Columbia,SC,29229, Richland County,2025-07-07,,,https://www.auction.com/details/101-curvewood-rd-columbia-sc-1770167,Auction.com,Albertelli Law,
5134 S Morning Sun Dr,Taylorsville,UT,84123, Salt Lake County,2025-07-07,,,https://www.auction.com/details/5134-s-morning-sun-dr-taylorsville-ut-1758369,Auction.com,"Halliday, Watkins and Mann, P.C.",(801) 355-2886
3873 W Vixen Way,Taylorsville,UT,84129, Salt Lake County,2025-07-07,,,https://www.auction.com/details/3873-w-vixen-way-taylorsville-ut-1772882,Auction.com,"Halliday, Watkins and Mann, P.C.",(801) 355-2886
5629 West Lincoln Creek Drive,Milwaukee,WI,53218, Milwaukee County,2025-07-07,,50-24-01160,https://www.auction.com/details/5629-w-lincoln-creek-dr-milwaukee-wi-1746176,Auction.com,"Codilis, Moody & Circelli, P.C.",(630) 794-5300
1635 County Rd 136,Cheyenne,WY,82009, Laramie County,2025-07-07,,WY250020,https://www.auction.com/details/1635-road-136-cheyenne-wy-1761766,Auction.com,"The Sayer Law Group, P.C.",(319) 234-2530
3347 N 58th St,Milwaukee,WI,53216, Milwaukee County,2025-07-07,,24CV008471,https://www.auction.com/details/3347-n-58th-st-milwaukee-wi-1740305,Auction.com,"GRAY & ASSOCIATES, LLP",(414) 224-8404
2967 S 50th St,Milwaukee,WI,53219, Milwaukee County,2025-07-07,,24CV009181,https://www.auction.com/details/2967-s-50th-st-milwaukee-wi-1741578,Auction.com,"GRAY & ASSOCIATES, LLP",(414) 224-8404
831 Saddle Rdg,Portage,WI,53901, Columbia County,2025-07-07,,,https://www.auction.com/details/831-saddle-rdg-portage-wi-1750717,Auction.com,"Codilis, Moody & Circelli, P.C.",(630) 794-5300
2383 N 102nd St,Wauwatosa,WI,53226, Milwaukee County,2025-07-07,,,https://www.auction.com/details/2383-n-102nd-st-wauwatosa-wi-1751992,Auction.com,Phillip A Norman PC,(262) 314-6564
303 Senter St,Keiser,AR,72351, Mississippi County,2025-07-07,9:00 AM,25-006364,https://www.auction.com/details/303-senter-st-keiser-ar-1744069,Auction.com,Albertelli Law,(813) 221-4743
3727 South County Road 447,Osceola,AR,72370, Mississippi (Osceola) County,2025-07-07,9:00 AM,25-000107-365,https://www.auction.com/details/3727-s-state-highway-119-w-osceola-ar-1771666,Auction.com,"Mackie Wolf Zientz and Mann, P. C.",(501) 218-8111
23762 Aventura,Mission Viejo,CA,92691, Orange County,2025-07-07,9:00 AM,24-010509,https://www.auction.com/details/23762-aventura-mission-viejo-ca-1714887,Auction.com,America West Lender Services,(844) 693-4761
12200 Montecito Rd E106,Seal Beach,CA,90740, Orange County,2025-07-07,9:00 AM,CA-24-994719-...,https://www.auction.com/details/12200-montecito-rd-seal-beach-ca-1718434,Auction.com,Quality Loan Service Corporation,(866) 645-7711
3112 Monroe Way,Costa Mesa,CA,92626, Orange County,2025-07-07,9:00 AM,24-30476-PM-C...,https://www.auction.com/details/3112-monroe-way-costa-mesa-ca-1733393,Auction.com,National Default Servicing Corporation,(602) 264-6101
950 W Lambert Rd #9,La Habra,CA,90631, Orange County,2025-07-07,9:00 AM,23-06717CA,https://www.auction.com/details/950-w-lambert-rd-la-habra-ca-1741513,Auction.com,"McCalla Raymer Leibert Pierce, LLC",(770) 643-7200
2159 South Vern Street,Anaheim,CA,92802, Orange County,2025-07-07,9:00 AM,CA2400291236,https://www.auction.com/details/2159-s-vern-st-anaheim-ca-1742986,Auction.com,First American Title Insurance Co.,(866) 429-5179
7771 La Corona Way,Buena Park,CA,90620, Orange County,2025-07-07,9:00 AM,TS 0000000949...,https://www.auction.com/details/7771-la-corona-way-buena-park-ca-1745842,Auction.com,Barrett Daffin Frappier Treder and Weiss,(866) 795-1852
3 Sunrose,Irvine,CA,92603, Orange County,2025-07-07,9:00 AM,24-11546,https://www.auction.com/details/3-sunrose-irvine-ca-1745874,Auction.com,Ghidotti Berger LLP,(949) 427-2010
1202 N Hastings St,Santa Ana,CA,92703, Orange County,2025-07-07,9:00 AM,CA-24-985385-...,https://www.auction.com/details/1202-n-hastings-st-santa-ana-ca-1750969,Auction.com,Quality Loan Service Corporation,(866) 645-7711
23415 Camden Ct,Yorba Linda,CA,92887, Orange County,2025-07-07,9:00 AM,24-08070CA,https://www.auction.com/details/23415-camden-ct-yorba-linda-ca-1756966,Auction.com,McCalla Raymer Leibert Pierce,(770) 643-7200
5 Niguel Pointe Drive,Laguna Niguel,CA,92677, Orange County,2025-07-07,9:00 AM,CA05000559-24,https://www.auction.com/details/5-niguel-pointe-dr-laguna-niguel-ca-1759910,Auction.com,TRUSTEE CORPS,(949) 252-8300
13 Santa Monica Street,Aliso Viejo,CA,92656, Orange County,2025-07-07,9:00 AM,CA08000597-24,https://www.auction.com/details/13-santa-monica-st-aliso-viejo-ca-1761663,Auction.com,TRUSTEE CORPS,(949) 252-8300
3400 West Glen Holly Drive,Anaheim,CA,92804, Orange County,2025-07-07,9:00 AM,2024-02089-CA,https://www.auction.com/details/3400-w-glen-holly-dr-anaheim-ca-1762021,Auction.com,Western Progressive,(866) 960-8299
1120 Buena Vista Avenue,La Habra,CA,90631, Orange County,2025-07-07,9:00 AM,2025-00131-CA,https://www.auction.com/details/1120-buena-vista-ave-la-habra-ca-1762023,Auction.com,Western Progressive,(866) 960-8299
19531 Highridge Way,Trabuco Canyon,CA,92679, Orange County,2025-07-07,9:00 AM,CA-24-1000303...,https://www.auction.com/details/19531-highridge-way-trabuco-canyon-ca-1764901,Auction.com,Quality Loan Service Corporation,(866) 645-7711
500 Newkirk Avenue,Fullerton,CA,92832, Orange County,2025-07-07,9:00 AM,170812,https://www.auction.com/details/500-newkirk-ave-fullerton-ca-1765024,Auction.com,Prime Recon LLC,(888) 725-4142
9841 Via Sonoma,Cypress,CA,90630, Orange County,2025-07-07,9:00 AM,CA07000754-24,https://www.auction.com/details/9841-via-sonoma-cypress-ca-1766042,Auction.com,TRUSTEE CORPS,(949) 252-8300
9432 Julie Beth St,Cypress,CA,90630, Orange County,2025-07-07,9:00 AM,24-12559,https://www.auction.com/details/9432-julie-beth-st-cypress-ca-1766068,Auction.com,Ghidotti Berger LLP,(949) 427-2010
37 Black Hawk,Irvine,CA,92603, Orange County,2025-07-07,9:00 AM,CA-21-894906-...,https://www.auction.com/details/37-black-hawk-irvine-ca-1766563,Auction.com,Quality Loan Service Corporation,(866) 645-7711
24322 Val Verde Court #223,Laguna Hills,CA,92653, Orange County,2025-07-07,9:00 AM,18002825-2 CA,https://www.auction.com/details/24322-val-verde-ct-laguna-hills-ca-1766680,Auction.com,"ZBS Law, LLP",(714) 848-7920
4325 Larwin Ave,Cypress,CA,90630, Orange County,2025-07-07,9:00 AM,CA-RCS-250208...,https://www.auction.com/details/4325-larwin-ave-cypress-ca-1767951,Auction.com,"Asset Foreclosure Services, Inc.",(877) 237-7878
117 Sellsway Street,San Diego,CA,92173, San Diego County,2025-07-07,9:00 AM,FHAD.077-648,https://www.auction.com/details/117-sellsway-st-san-diego-ca-1767089,Auction.com,"Prober and Raphael, A Law Corporation",(818) 657-5209
3326 Shallowford Trce,Midlothian,VA,23112, Chesterfield County,2025-07-07,9:00 AM,,https://www.auction.com/details/3326-shallowford-trce-midlothian-va-1669159,Auction.com,"BWW Law Group, LLC",
25815 112th Street East,Buckley,WA,98321, Pierce County,2025-07-07,9:00 AM,WA-24-1005459...,https://www.auction.com/details/25815-112th-st-e-buckley-wa-1694247,Auction.com,"McCarthy & Holthus, LLP",
131 S. 64th St,Tacoma,WA,98408, Pierce County,2025-07-07,9:00 AM,178275,https://www.auction.com/details/131-s-64th-st-tacoma-wa-1755660,Auction.com,Prime Recon LLC,(888) 725-4142
