Date,URL,Source,Case,Judgment,Parcel,Address,Address2,Value,Atty,Atty_Contact
"Auction Starts
07/25/2025 10:00 AM ET",https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,2024CA003513000000,"$14,766.63 ",2.73E+17,356 ASHLEY LOOP,"DAVENPORT, FL- 33837","$218,205.00 ",,
"Auction Starts
07/28/2025 10:00 AM ET",https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,2021CA002401000000,"$495,747.19 ",2.73E+17,329 BOXWOOD,"DAVENPORT, FL- 33837","$313,210.00 ",,
"Auction Starts
07/11/2025 10:00 AM ET",https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2018CA000971000000,"$209,128.25 ",2.63E+17,177 HEATHER LYNN DR,"DAVENPORT, FL- 33897","$226,092.00 ",,
"Auction Starts
07/28/2025 10:00 AM ET",https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,2024CA004488000000,"$300,551.71 ",2.63E+17,2102 CALABRIA AVE,"DAVENPORT, FL- 33897","$251,680.00 ",,
"Auction Starts
07/16/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,2024 13012 CICI,"$276,671.09 ",5327190D3070,4 OCEANS WEST BLVD 307D,"DAYTONA BEACH SHORES, FL- 32118","$243,533.00 ",,
"Auction Starts
08/01/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2024 11549 CICI,"$12,030.16 ",5.32E+11,2071 S ATLANTIC AVE 501,"DAYTONA BEACH SHORES, FL- 32118","$234,859.00 ",,
"Auction Starts
07/11/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2023 32020 CICI,"$255,793.08 ",5.34E+11,1300 MARGINA AVE,"DAYTONA BEACH, FL- 32114","$226,477.00 ",,
"Auction Starts
07/23/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,2023 32252 CICI,"$198,940.77 ",5.34E+11,646 CHERRY ST,"DAYTONA BEACH, FL- 32114","$118,043.00 ",,
"Auction Starts
08/01/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2024 13645 CICI,"$47,916.45 ",5.24E+11,361 FLETCHER AVE,"DAYTONA BEACH, FL- 32114","$114,737.00 ",,
"Auction Starts
08/06/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,2022 30969 CICI,"$88,461.84 ",5.34E+11,600 MADISON AVE,"DAYTONA BEACH, FL- 32114","$116,138.00 ",,
"Auction Starts
08/08/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/08/2025,Realforeclose.com,2019 30884 CICI,"$155,988.30 ",5339A1000980,924 LOCKHART ST,"DAYTONA BEACH, FL- 32114","$154,241.00 ",,
"Auction Starts
08/06/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,2022 30631 CICI,"$201,148.94 ",5.21E+11,1101 BARBARA DR,"DAYTONA BEACH, FL- 32117","$243,624.00 ",,
"Auction Starts
07/16/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,2023 31864 CICI,"$268,676.96 ",42251500G030,2828 N ATLANTIC AVE G030,"DAYTONA BEACH, FL- 32118","$286,024.00 ",,
"Auction Starts
08/01/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,2023 31910 CICI,"$86,948.88 ",5.31E+11,405 N HALIFAX AVE 1040,"DAYTONA BEACH, FL- 32118","$136,146.00 ",,
"Auction Starts
07/11/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,2024 12678 CICI,"$280,374.67 ",5.33E+11,1662 E SHANGRI LA DR,"DAYTONA BEACH, FL- 32119","$222,182.00 ",,
"Auction Starts
08/04/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/04/2025,Realforeclose.com,2024 22948 COCI,"$43,563.16 ",5.22E+11,35 LIONSPAW GRAND,"DAYTONA BEACH, FL- 32124","$737,822.00 ",,
"Auction Starts
07/22/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,2023 11855 CIDL,"$313,872.01 ",8.02E+11,561 QUAIL VALLEY CT,"DEBARY, FL- 32713","$360,586.00 ",,
"Auction Starts
07/22/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,2024 12775 CIDL,"$176,754.11 ",8.03E+11,137 LUCERNE DR,"DEBARY, FL- 32713","$160,335.00 ",,
"Auction Starts
07/31/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,2015 10842 CIDL,"$433,414.17 ",8.02E+11,421 QUAIL MEADOW CT,"DEBARY, FL- 32713","$342,058.00 ",,
"Auction Starts
08/05/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/05/2025,Realforeclose.com,2024 13505 CIDL,"$10,081.94 ",9.01E+11,570 LAZIO CIR,"DEBARY, FL- 32713","$373,517.00 ",,
"Auction Starts
07/09/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2025-0015,,R000743,216 DENVER AVENUE,"DEBEQUE, CO- 81630","$11,840.00 ",,
"Auction Starts
07/10/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,2023 11998 CIDL,"$193,964.89 ",7.02E+11,1240 W VOORHIS AVE,"DELAND, FL- 32720","$267,365.00 ",,
"Auction Starts
07/15/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,2023 12320 CIDL,"$413,173.53 ",6.94E+11,1921 GLENWOOD RD,"DELAND, FL- 32720","$285,098.00 ",,
"Auction Starts
07/22/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,2024 12715 CIDL,"$13,549.49 ",6.02E+11,3877 ARBORVITAE WAY,"DELAND, FL- 32724","$245,897.00 ",,
"Auction Starts
07/24/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,2024 12225 CIDL,"$408,598.80 ",7.02E+11,312 WADE AVE,"DELAND, FL- 32724","$319,581.00 ",,
"Auction Starts
08/04/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/04/2025,Realforeclose.com,2024 21303 CODL,"$17,057.63 ",7.02E+11,3 VILLA VILLAR CT 0030,"DELAND, FL- 32724","$142,059.00 ",,
"Auction Starts
07/10/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,2021 11383 CIDL,"$296,711.52 ",6.94E+11,5025 DELEON OAKS CT,"DELEON SPRINGS, FL- 32130","$245,950.00 ",,
"Auction Starts
07/17/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,2023 12073 CIDL,"$106,183.12 ",8.11E+11,2825 AMBER RIDGE CT,"DELTONA, FL- 32725","$302,808.00 ",,
"Auction Starts
07/22/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,2023 11860 CIDL,"$251,207.78 ",8.13E+11,1074 WILMINGTON DR,"DELTONA, FL- 32725","$327,454.00 ",,
"Auction Starts
07/30/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,2024-013369-CA-01,"$743,810.26 ",35-3022-016-0010,8485 NW 54 ST 8485,"DORAL, FL- 33166","$404,938.00 ",,
"Auction Starts
07/21/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,2024-001773-CA-01,"$616,278.19 ",35-3029-114-1150,10392 NW 31 TER,"DORAL, FL- 33172","$405,956.00 ",,
"Auction Starts
07/16/2025 11:00 AM ET",https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,412024CA001029CAAXMA,"$268,932.83 ",132910456,9020 326TH AVE E,"DUETTE, FL- 34219","$228,462.00 ",,
"Auction Starts
07/21/2025 11:00 AM ET",https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,422024CA001376CAAXMX,"$14,525.56 ",2286288,21555 SW 102ND STREET RD,"DUNNELLON, FL- 34431","$145,052.00 ",,
"Auction Starts
07/29/2025 11:00 AM ET",https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,422024CA001369CAAXMX,"$16,835.36 ",2314851,NO SITUS,"DUNNELLON, FL- 34432","$5,590.00 ",,
"Auction Starts
07/17/2025 10:00 AM ET",https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,2022 CA 000923 A,"$165,423.35 ",3398623,11234 N FARMWOOD AVE,"DUNNELLON, FL- 34433","$162,729.00 ",,
"Auction Starts
07/15/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,2023 11776 CIDL,"$343,599.35 ",8.41E+11,160 OLD MILL POND RD,"EDGEWATER, FL- 32141","$279,884.00 ",,
"Auction Starts
07/24/2025 11:00 AM ET",https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,2023 12032 CIDL,"$251,442.56 ",8.40E+11,2803 YULE TREE DR,"EDGEWATER, FL- 32141","$305,144.00 ",,
"Auction Starts
07/28/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,2024-015128-CA-01,"$1,196,317.83 ",18-3206-019-1020,420 NE 90 ST,"EL PORTAL, FL- 33138","$700,991.00 ",,
"Auction Starts
07/24/2025 11:00 AM ET",https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,412023CA004030CAAXMA,"$318,065.52 ",746535409,4222 DAY BRIDGE PL,"ELLENTON, FL- 34222","$272,735.00 ",,
"Auction Starts
07/09/2025 09:00 AM ET",https://sarasota.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2023 CA 005806 NC,"$195,397.89 ",854120023,709 SPRUCE ST,"ENGLEWOOD, 34223","$146,520.00 ",,
"Auction Starts
07/10/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24002197CA,"$98,595.79 ",4.12E+11,2026 PENNSYLVANIA AVE,"ENGLEWOOD, FL- 34224","$125,566.00 ",,
"Auction Starts
07/17/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,24-CA-002703,"$371,870.37 ",29-46-26-E2-10007.0711,20000 BARLETTA LN 711,"ESTERO, FL- 33928","$275,898.00 ",,
"Auction Starts
07/24/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,24-CA-003492,"$285,873.81 ",09-47-25-E4-33002.0206,23680 WALDEN CENTER DR 206,"ESTERO, FL- 34134","$215,832.00 ",,
"Auction Starts
07/25/2025 10:00 AM ET",https://indian-river.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,2024 CA 000298,"$918,490.62 ",3.14E+19,14750101ST ST,"FELLSMERE, FL- 32948","$1,021,624.00 ",,
"Auction Starts
07/24/2025 11:30 AM ET",https://nassauclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,452024CA000168CAAXYX,"$3,691,942.52 ",00-00-31-1600-0162-0010,1550 NECTARINE ST,"FERNANDINA BEACH, FL- 32034","$2,261,215.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,2023CA001412,"$351,152.28 ",16-05-26-014176-011-24,2429 EAGLE VISTA CT,"FLEMING ISLAND, FL- 32003","$276,305.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,2024CA000386,"$55,217.90 ",38-05-26-014709-000-00,802 HIBERNIA,"FLEMING ISLAND, FL- 32003","$58,069.00 ",,
"Auction Starts
07/10/2025 10:00 AM ET",https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,2022 CA 000524 A,"$73,314.76 ",1862965,8090 E ROUND LAKE LOOP,"FLORAL CITY, FL- 34436","$85,586.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24-CA-001211,"$85,697.19 ",24-44-24-P4-0130D.0070,2254 DORA ST,"FORT MYERS, FL- 33901","$129,093.00 ",,
"Auction Starts
07/17/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,25-CC-000458,"$13,133.58 ",36-44-24-P4-01902.0210,4113 RESIDENCE DR 210,"FORT MYERS, FL- 33901","$204,386.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,24-CC-006932,"$40,751.61 ",13-44-24-P3-0090A.2050,2544 FIRST ST 205,"FORT MYERS, FL- 33901","$102,459.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,23-CA-000123,"$155,194.25 ",08-44-25-P2-04000.0230,4272/4278 SCOTT AVE,"FORT MYERS, FL- 33905","$239,665.00 ",,
"Auction Starts
07/17/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,23-CA-009810,"$485,308.26 ",03-44-26-01-00003.0100,6134 HIGGINS AVE,"FORT MYERS, FL- 33905","$328,813.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,24-CA-001592,"$202,861.75 ",30-43-26-01-00008.0770,2507 PARKVIEW DR,"FORT MYERS, FL- 33905","$212,728.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,24-CA-005249,"$57,781.85 ",09-44-25-16-00004.0000,621 HOWELLS CIRCLE DR,"FORT MYERS, FL- 33905","$134,825.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,23-CA-011893,"$119,072.83 ",36-45-23-03-0000D.0040,12040 LIVE OAK DR,"FORT MYERS, FL- 33908","$136,594.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24-CA-005396,"$542,711.12 ",06-46-24-32-00000.0380,11099 SEA TROPIC LN,"FORT MYERS, FL- 33908","$367,119.00 ",,
"Auction Starts
07/17/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,24-CA-000125,"$135,192.61 ",02-46-23-08-00000.11B0,13446 HEALD LN 11B,"FORT MYERS, FL- 33908","$158,480.00 ",,
"Auction Starts
07/24/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,24-CC-009557,"$18,762.37 ",01-46-23-03-00001.0020,12730 KELLY PALM DR,"FORT MYERS, FL- 33908","$341,259.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,24-CA-003190,"$66,191.26 ",12-46-24-11-00003.3020,17025 GOLFSIDE CIR 302,"FORT MYERS, FL- 33908","$170,970.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,24-CC-006101,"$34,401.80 ",06-46-24-12-00001.2010,16380 DUBLIN CIR 201,"FORT MYERS, FL- 33908","$185,778.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,25-CA-001383,"$180,351.12 ",09-46-25-05-00191.0520,8429 CORAL DR,"FORT MYERS, FL- 33912","$288,473.00 ",,
"Auction Starts
07/17/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,23-CA-009765,"$92,850.04 ",19-45-27-L1-44152.0120,123 ZENITH CIR,"FORT MYERS, FL- 33913","$231,224.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,23-CA-007458,"$539,168.77 ",13-45-25-P2-3600N.0070,11983 LOBLOLLY PINE CT,"FORT MYERS, FL- 33913","$503,803.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,24-CA-004385,"$290,700.42 ",31-44-26-27-0000G.0250,12858 IVORY STONE LOOP,"FORT MYERS, FL- 33913","$391,524.00 ",,
"Auction Starts
08/07/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,23-CA-005865,"$241,556.89 ",31-44-26-25-0000B.0050,9848 BLUE STONE CIR,"FORT MYERS, FL- 33913","$286,972.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24-CA-003518,"$451,353.23 ",05-44-25-P4-0100B.0170,4009 E RIVER DR,"FORT MYERS, FL- 33916","$608,205.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24-CA-004011,"$51,767.21 ",15-45-24-49-00004.0421,8521 OAKSHADE CIR 421,"FORT MYERS, FL- 33919","$287,160.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24-CC-004443,"$45,889.00 ",28-45-24-21-00049.00B0,1367 BUNKER WAY,"FORT MYERS, FL- 33919","$211,999.00 ",,
"Auction Starts
07/17/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,24-CA-003278,"$173,602.68 ",27-45-24-49-00000.0480,8350 VILLAGE EDGE CIR 4,"FORT MYERS, FL- 33919","$254,670.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,24-CA-007352,"$863,165.16 ",16-45-24-05-00027.0000,650 TRAVERS AVE,"FORT MYERS, FL- 33919","$2,045,466.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24-CC-009436,"$23,485.14 ",10-46-25-10-0000F.0080,17568 BRICKSTONE LOOP,"FORT MYERS, FL- 33967","$264,212.00 ",,
"Auction Starts
07/09/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2024CC004347,"$7,712.41 ",2418-600-0527-000-1,1618 CELEBRATION DR,"FORT PIERCE, FL- 34947","$261,500.00 ",,
"Auction Starts
07/29/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,2023CA001889,"$427,834.04 ",2418-500-0132-000-8,4155 WORLINGTON TER,"FORT PIERCE, FL- 34947","$299,700.00 ",,
"Auction Starts
07/16/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,2024CA001799,"$40,611.04 ",2427-604-0111-000-2,1768 LAKEFRONT BLVD C,"FORT PIERCE, FL- 34982","$34,338.00 ",,
"Auction Starts
07/22/2025 11:00 AM CT",https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,24000362CA,"$153,163.19 ",03324-269-000,13615 HWY 167,"FOUNTAIN, FL- 32438","$95,582.00 ",,
"Auction Starts
07/09/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2025-0048,,R012945,497 DAVID COURT,"FRUITA, CO- 81521","$10,630.00 ",,
"Auction Starts
07/16/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,2024-0162,,R012351,252 SOUTH PEACH STREET,"FRUITA, CO- 81521","$16,330.00 ",,
"Auction Starts
07/23/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,2025-0030,,R013754,216 HOLLYBERRY WAY,"FRUITA, CO- 81521","$10,500.00 ",,
"Auction Starts
07/17/2025 11:00 AM ET",https://alachua.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,01 2024 CA 003365,"$272,217.01 ",14956-306-000,1500 NW 4TH AVE 306,"GAINESVILLE, FL- 32603","$290,000.00 ",,
"Auction Starts
07/17/2025 11:00 AM ET",https://alachua.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,01 2022 CA 001472,"$541,307.10 ",07246-017-001,6319 SW 37TH WAY,"GAINESVILLE, FL- 32608","$547,547.00 ",,
"Auction Starts
07/22/2025 11:00 AM ET",https://alachua.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,01 2022 CA 002638,"$156,469.05 ",10823-045-000,2532 NE 13TH AVE,"GAINESVILLE, FL- 32641","$100,964.00 ",,
"Auction Starts
07/09/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2024-0135,,R065481,426 PARK AVE,"GRAND JUNCTION, CO- 81501","$15,890.00 ",,
"Auction Starts
07/09/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2025-0004,,R059911,2013 N 20TH ST,"GRAND JUNCTION, CO- 81501","$13,750.00 ",,
"Auction Starts
07/30/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,2025-0037,,R032665,517 28 1/4 ROAD,"GRAND JUNCTION, CO- 81501","$18,740.00 ",,
"Auction Starts
07/16/2025 10:00 AM MT",https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,2025-0049,,R048308,255 BEACON CT UNIT 6,"GRAND JUNCTION, CO- 81503","$7,160.00 ",,
