Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
365 CEDARSTONE WAY,SAINT AUGUSTINE,FL,  32092,saintjohns,07/10/2025,12:00 PM ET,CA23-1475,https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
94 CLOISTERBANE DR,SAINT JOHNS,FL,  32259,saintjohns,07/10/2025,12:00 PM ET,CA23-2079,https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
177 HEATHER LYNN DR,DAVENPORT,FL,  33897,polk,07/11/2025,10:00 AM ET,2018CA000971000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
2634 SEA OATS CIR N,LAKELAND,FL,  33815,polk,07/11/2025,10:00 AM ET,2023CA004985000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
11816 WHISPER CREEK DR,RIVERVIEW,FL,  33569,hillsborough,07/11/2025,10:00 AM ET,292023CC117404A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
8609 FISH LAKE RD,TAMPA,FL,  33619,hillsborough,07/11/2025,10:00 AM ET,292023CA014055A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
823 S MADISON DR,PENSACOLA,FL,  32505,escambia,07/11/2025,11:00 AM CT,2024 CA 000768,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
7260 COUNTY RD 304,BUNNELL,FL,  32110,flagler,07/11/2025,11:00 AM ET,2024 CA 000259,https://flagler.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1300 MARGINA AVE,DAYTONA BEACH,FL,  32114,volusia,07/11/2025,11:00 AM ET,2023 32020 CICI,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1662 E SHANGRI LA DR,DAYTONA BEACH,FL,  32119,volusia,07/11/2025,11:00 AM ET,2024 12678 CICI,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
30 LANDINGS LN # 30,ORMOND BEACH,FL,  32174,flagler,07/11/2025,11:00 AM ET,2024 CA 000228,https://flagler.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
18 WEBELO PL,PALM COAST,FL,  32164,flagler,07/11/2025,11:00 AM ET,2023 CA 001003,https://flagler.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
18107 STEELE AVE,PORT CHARLOTTE,FL,  33948,charlotte,07/11/2025,11:00 AM ET,24001010CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
645 DALTON BLVD,PORT CHARLOTTE,FL,  33952,charlotte,07/11/2025,11:00 AM ET,24001024CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
509 W 16 ST,HIALEAH,FL,  33010,miamidade,07/14/2025,09:00 AM ET,2021-024128-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1265 W 24 ST 101,HIALEAH,FL,  33010,miamidade,07/14/2025,09:00 AM ET,2024-001226-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
13471 SW 266 ST,HOMESTEAD,FL,  33032,miamidade,07/14/2025,09:00 AM ET,2024-018374-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1432 SE 24 TER,HOMESTEAD,FL,  33035,miamidade,07/14/2025,09:00 AM ET,2024-008515-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
6224 LA GORCE DR,MIAMI BEACH,FL,  33140,miamidade,07/14/2025,09:00 AM ET,2014-006090-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
7427 BIG CYPRESS DR,MIAMI LAKES,FL,  33014,miamidade,07/14/2025,09:00 AM ET,2024-011437-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
350 NW 45 ST,MIAMI,FL,  33127,miamidade,07/14/2025,09:00 AM ET,2024-009590-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2324 NW 59 ST,MIAMI,FL,  33142,miamidade,07/14/2025,09:00 AM ET,2023-024808-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2923 NW 16 AVE,MIAMI,FL,  33142,miamidade,07/14/2025,09:00 AM ET,2023-026779-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3355 SW 22 TER,MIAMI,FL,  33145,miamidade,07/14/2025,09:00 AM ET,2022-008416-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
8848 NW 5 AVE,MIAMI,FL,  33150,miamidade,07/14/2025,09:00 AM ET,2024-020189-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
8280 SW 186 ST,MIAMI,FL,  33157,miamidade,07/14/2025,09:00 AM ET,2017-010907-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
10830 SW 160 ST,MIAMI,FL,  33157,miamidade,07/14/2025,09:00 AM ET,2018-021777-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
11045 NE 13 AVE,MIAMI,FL,  33161,miamidade,07/14/2025,09:00 AM ET,2024-010378-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1020 BELVOIR DR,DAVENPORT,FL,  33837,polk,07/14/2025,10:00 AM ET,2023CA005049000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1869 LAGO DEL SUR DR,MIDDLEBURG,FL,  32068,clay,07/14/2025,10:00 AM ET,2023CA001515,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2087 RIO GRANDE CANYON LOOP,POINCIANA,FL,  34759,polk,07/14/2025,10:00 AM ET,2023CA004913000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
281 ARBUTHNOT ST,WINTER HAVEN,FL,  33881,polk,07/14/2025,10:00 AM ET,2025CA000413000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
330 LINCOLN AVE,VALPARAISO,FL,  32580,okaloosa,07/14/2025,11:00 AM CT,2024 CA 001555 F,https://okaloosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2659 PARK RIDGE ST,APOPKA,FL, 32712,myorangeclerk,07/14/2025,11:00 AM ET,2023-CA-015752-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
8002 LENOX AVE,JACKSONVILLE,FL,  32221,duval,07/14/2025,11:00 AM ET,16-2023-CA-009695-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
9754 BUNCOME RD,JACKSONVILLE,FL,  32246,duval,07/14/2025,11:00 AM ET,16-2024-CA-000902-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3427 E PROVINCIAL CIR,JACKSONVILLE,FL,  32277,duval,07/14/2025,11:00 AM ET,16-2022-CA-002655-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
12829 SW 38TH CIR,OCALA,FL,  34473,marion,07/14/2025,11:00 AM ET,422023CA003356CAAXXX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
6297 SW 148TH ST,OCALA,FL,  34473,marion,07/14/2025,11:00 AM ET,422024CA000562CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
1616 E MARKS ST,ORLANDO,FL, 32803,myorangeclerk,07/14/2025,11:00 AM ET,2025-CA-003336-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
3833 IRONWEDGE DR,ORLANDO,FL, 32808,myorangeclerk,07/14/2025,11:00 AM ET,2021-CA-010488-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
7150 HIAWASSEE OAK DR,ORLANDO,FL, 32818,myorangeclerk,07/14/2025,11:00 AM ET,2022-CA-009965-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
7618 MAJESTIC PINE CT,ORLANDO,FL, 32819,myorangeclerk,07/14/2025,11:00 AM ET,2024-CA-001487-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2426 LUDMILA LN,TALLAHASSEE,FL,  32303,leon,07/14/2025,11:00 AM ET,2024 CA 000589,https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
4193 RIDGE HAVEN RD,TALLAHASSEE,FL,  32305,leon,07/14/2025,11:00 AM ET,2023 CA 001618,https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
2030 SW PROVIDENCE PL,PORT SAINT LUCIE,FL,  34953,stlucie,07/15/2025,08:00 AM ET,2019CA001404,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1556 SW JACQUELINE AVE,PORT SAINT LUCIE,FL,  34953,stlucie,07/15/2025,08:00 AM ET,2024CA002046,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
20505 E COUNTRY CLUB DR 1239,AVENTURA,FL,  33180,miamidade,07/15/2025,09:00 AM ET,2024-012451-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
3536 NW 14 TER,MIAMI,FL,  33125,miamidade,07/15/2025,09:00 AM ET,2024-002682-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1110 NW 41 ST,MIAMI,FL,  33127,miamidade,07/15/2025,09:00 AM ET,2017-008258-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
860 NW 115 ST,MIAMI,FL,  33168,miamidade,07/15/2025,09:00 AM ET,2023-025176-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
12996 SW 218 TER,MIAMI,FL,  33170,miamidade,07/15/2025,09:00 AM ET,2014-030086-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1672 10TH ST,SARASOTA,FL, 34236,sarasota,07/15/2025,09:00 AM ET,2023 CA 007152 NC,https://sarasota.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
526 JUNE AVE,HAINES CITY,FL,  33844,polk,07/15/2025,10:00 AM ET,2024CA002149000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1648 LAGO VISTA BLVD,PALM HARBOR,FL,  34685,pinellas,07/15/2025,10:00 AM ET,522022CA004641XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
9970 62ND ST N,PINELLAS PARK,FL,  33782,pinellas,07/15/2025,10:00 AM ET,522024CA003365XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
13326 LARAWAY DR,RIVERVIEW,FL,  33579,hillsborough,07/15/2025,10:00 AM ET,292023CA001282A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
4745 1ST AVE S,ST PETERSBURG,FL,  33711,pinellas,07/15/2025,10:00 AM ET,522022CA003901XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
7100 SUNSHINE SKYWAY LN S # 20,ST PETERSBURG,FL,  33711,pinellas,07/15/2025,10:00 AM ET,522024CA003775XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
7501 JEFFERSON AVE,CENTURY,FL,  32535,escambia,07/15/2025,11:00 AM CT,2024 CA 000422,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
5126 CORA ST,MILTON,FL,  32570,santarosa,07/15/2025,11:00 AM CT,572022CA000768CAAXMX,https://santarosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
600 SCENIC HWY 115,PENSACOLA,FL,  32503,escambia,07/15/2025,11:00 AM CT,2024 CC 006338,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
844 OAK ALLEY,PENSACOLA,FL,  32506,escambia,07/15/2025,11:00 AM CT,2024 CA 000497,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
6023 CHESTER DR,PENSACOLA,FL,  32526,escambia,07/15/2025,11:00 AM CT,2023 CA 001692,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
991 ALSTON BAY BLVD,APOPKA,FL, 32703,myorangeclerk,07/15/2025,11:00 AM ET,2024-CA-005173-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
889 ROCK CREEK ST,APOPKA,FL, 32712,myorangeclerk,07/15/2025,11:00 AM ET,2022-CA-005555-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1828 LEMON DROP CT,APOPKA,FL, 32712,myorangeclerk,07/15/2025,11:00 AM ET,2024-CA-005341-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
2935 WILLOW BAY TERR,CASSELBERRY,FL,  32707,seminole,07/15/2025,11:00 AM ET,2023CA000233,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
17545 NE 37TH CT,CITRA,FL,  32113,marion,07/15/2025,11:00 AM ET,422024CA000153CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1921 GLENWOOD RD,DELAND,FL,  32720,volusia,07/15/2025,11:00 AM ET,2023 12320 CIDL,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
160 OLD MILL POND RD,EDGEWATER,FL,  32141,volusia,07/15/2025,11:00 AM ET,2023 11776 CIDL,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
9606 DEVONSHIRE BLVD,JACKSONVILLE,FL,  32208,duval,07/15/2025,11:00 AM ET,16-2024-CA-003164-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1065 UNDERHILL DR,JACKSONVILLE,FL,  32211,duval,07/15/2025,11:00 AM ET,16-2024-CA-002698-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
7724 NAPO DR,JACKSONVILLE,FL,  32217,duval,07/15/2025,11:00 AM ET,16-2023-CA-011656-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
9141 UPSTREAM CT,JACKSONVILLE,FL,  32225,duval,07/15/2025,11:00 AM ET,16-2019-CA-004898-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1488 FIELDVIEW DR,JACKSONVILLE,FL,  32225,duval,07/15/2025,11:00 AM ET,16-2022-CA-006586-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
12506 S MISSION HILLS DR,JACKSONVILLE,FL,  32225,duval,07/15/2025,11:00 AM ET,16-2023-CC-008769-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
5507 BARRINGTON CT,JACKSONVILLE,FL,  32244,duval,07/15/2025,11:00 AM ET,16-2019-CA-009146-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
1437 NW 136TH TER,NEWBERRY,FL,  32669,alachua,07/15/2025,11:00 AM ET,01 2024 CA 001213,https://alachua.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
11 BAHIA COURT LOOP,OCALA,FL,  34472,marion,07/15/2025,11:00 AM ET,422023CA003044CAAXXX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
26 QUINTARD AVE,ORLANDO,FL, 32811,myorangeclerk,07/15/2025,11:00 AM ET,2022-CA-005310-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
2978 MYSTIC COVE DR,ORLANDO,FL, 32812,myorangeclerk,07/15/2025,11:00 AM ET,2024-CA-000827-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
12100 CAROLINA WOODS LN,ORLANDO,FL, 32824,myorangeclerk,07/15/2025,11:00 AM ET,2023-CA-013873-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
13739 RIDGETOP RD,ORLANDO,FL, 32837,myorangeclerk,07/15/2025,11:00 AM ET,2023-CA-018007-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
2906 122ND TER E,PARRISH,FL,  34219,manatee,07/15/2025,11:00 AM ET,412021CA000336CAAXMA,https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
3405 BENT PINE DR,SAINT LUCIE COUNTY,FL,  34951,stlucie,07/16/2025,08:00 AM ET,2023CA000239,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
9381 E BAY HARBOR DR 701N,MIAMI BEACH,FL,  33154,miamidade,07/16/2025,09:00 AM ET,2022-023971-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
20894 NW 13 CT,MIAMI GARDENS,FL,  33169,miamidade,07/16/2025,09:00 AM ET,2024-016026-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
11780 SW 227 ST,MIAMI,FL,  33170,miamidade,07/16/2025,09:00 AM ET,2024-009603-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
6312 FAIRWAY BLVD,APOLLO BEACH,FL,  33572,hillsborough,07/16/2025,10:00 AM ET,292023CA001799A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
625 OAKLEAF PLANTATION PKWY 71,ORANGE PARK,FL,  32065,clay,07/16/2025,10:00 AM ET,2021CA000994,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1114 GROVE PARK DR,ORANGE PARK,FL,  32073,clay,07/16/2025,10:00 AM ET,2022CA000748,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
6535 16TH ST N,ST PETERSBURG,FL,  33702,pinellas,07/16/2025,10:00 AM ET,522023CA000360XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1612 E NOME ST,TAMPA,FL,  33604,hillsborough,07/16/2025,10:00 AM ET,292024CA002811A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1916 MARVY AVE,TAMPA,FL,  33612,hillsborough,07/16/2025,10:00 AM ET,292024CA009625A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2512 N HABANA PL,TAMPA,FL,  33618,hillsborough,07/16/2025,10:00 AM ET,292021CA008197A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4244 GAUGE LINE LOOP,TAMPA,FL,  33624,hillsborough,07/16/2025,10:00 AM ET,292025CA000358A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2412 BLUE STONE CT,VALRICO,FL,  33594,hillsborough,07/16/2025,10:00 AM ET,292024CA006293A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1160 FERNLEA DR,WEST PALM BEACH,PA,  33417,palmbeach,07/16/2025,10:00 AM ET,502022CA001294XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
1293 GREENVIEW LN,GULF BREEZE,FL,  32563,santarosa,07/16/2025,11:00 AM CT,572023CA000090CAAXMX,https://santarosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
2208 WHISPERING PINES BLVD,NAVARRE,FL,  32566,santarosa,07/16/2025,11:00 AM CT,572023CA000889CAAXMX,https://santarosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
9640 HUMMINGBIRD BLVD,PENSACOLA,FL,  32514,escambia,07/16/2025,11:00 AM CT,2024 CA 000571,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
397 SMUGGLERS WAY,APOPKA,FL, 32712,myorangeclerk,07/16/2025,11:00 AM ET,2024-CA-001955-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
385 ROYAL PALMS DR,ATLANTIC BEACH,FL,  32233,duval,07/16/2025,11:00 AM ET,16-2023-CA-010640-XXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
4 OCEANS WEST BLVD 307D,DAYTONA BEACH SHORES,FL,  32118,volusia,07/16/2025,11:00 AM ET,2024 13012 CICI,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
