Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
5121 Ne 17 Ter,Fort Lauderdale,FL, 3333,Broward,07/17/2025,10:00 AM ET,CACE-19-000543,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
5125 Goldfinch Ct,Granite Falls,NC,28630, Caldwell ,2025-07-30 00:00:00,11:00 am,25-271271,https://www.auction.com/details/5125-goldfinch-ct-granite-falls-nc-1785926,Auction.com,"Ras Crane, LLC",(470) 321-7112
5125 Won St,Baker,LA,70714, East Baton Rouge ,2025-07-30 00:00:00,,753358 Div 30,https://www.auction.com/details/5125-weston-st-baker-la-1769842,Auction.com,"Dean Morris, L.L.C.",(318) 338-1440
5126 Cora St,Milton,FL,  325,Santarosa,07/15/2025,11:00 AM CT,572022CA000768CAAXMX,https://santarosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,,
5127 Catalpa Dr,Tipp City,OH,45371, Miami ,2025-08-05 00:00:00,2:00 PM ,24 CV 00586,https://www.auction.com/details/5127-catalpa-dr-tipp-city-oh-1791132,Auction.com,"Ulrich, Sassano, Deighton, Delaney & Higgins Co., Lpa",(216) 360-7200
5127 Wabash Blvd,Jacksonville,FL,  322,Duval,07/09/2025,11:00 AM ET,16-2024-CA-001995-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,Aldridge Pite LLP,(877) 319-8840
5129 Stacey Dr,Granite City,IL,62040, Madison ,2025-07-09 00:00:00,,2024FC000410,https://www.auction.com/details/5129-stacey-dr-granite-city-il-1756822,Auction.com,"Mccalla Raymer Leibert Pierce, LLC",(312) 346-9088
513 Krause St,Ann Arbor,MI,48103, Washtenaw ,2025-07-16 00:00:00,,,https://www.auction.com/details/513-krause-st-ann-arbor-mi-1773430,Auction.com,"Johnson, Blumberg & Associates, LLC",
513 S Wabash St,New Richmond,IN,47967,Montgomery,2025-07-09 00:00:00,10:00AM,,https://www.xome.com/auctions/513-S-Wabash-St-New-Richmond-IN-47967-389260622,Xome.com,Logs Legal Group LLP,513-396-8100
5130 Chime Way,Holiday,PA, 3469,Pasco,07/22/2025,11:00 AM ET,51-2024-CA-002037-CAAX-WS,https://pasco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
5130 S Custer St,Wichita,KS,67217,Sedgwick,2025-07-16 00:00:00, 10:00 AM ,225605.453131,https://www.hubzu.com/property/91717216610-5130-SOUTH-CUSTER-ST-Wichita-KS-67217,Hubzu.com,Millsap & Singer LLC,636-537-0110
5131 Mt Buchanan Ave,Frederick,CO,80504, Weld ,2025-07-30 00:00:00,,24-033124,https://www.auction.com/details/5131-mt-buchanan-ave-frederick-co-1750076,Auction.com,"Janeway Law Firm, PC",
5132 N 31St Way Unit 147,Phoenix,AZ,85016, Maricopa ,2025-07-17 00:00:00,10:00 am,24-04844-SF-A...,https://www.auction.com/details/5132-n-31st-way-phoenix-az-1755649,Auction.com,"Tiffany & Bosco, Pa",(602) 255-6000
5135 Green Gate Trl,Richmond,TX,77469,Fortbend,2025-08-05 00:00:00,01:00PM,,https://www.xome.com/auctions/5135-Green-Gate-Trail-Richmond-TX-77469-378618292,Xome.com,"Nestor Solutions, LLC",888-403-4115
514 Katie Ln,Austin,AR,72007, Lonoke ,2025-07-10 00:00:00,10:00 am,251043,https://www.auction.com/details/514-katie-ln-austin-ar-1733314,Auction.com,Wilson And Associates PLLC,(501) 219-9388
514 Layton Way,Gillette,WY,82716, Campbell ,2025-07-30 00:00:00,,52874-2,https://www.auction.com/details/514-layton-way-gillette-wy-1781330,Auction.com,"Halliday, Watkins And Mann, P.C.",
514 Miami Dr,Chesapeake,VA,23323, Chesapeake City ,2025-07-15 00:00:00,1:15 pm,24-002487-VA,https://www.auction.com/details/514-miami-dr-chesapeake-va-1745022,Auction.com,"Ras Crane, LLC",
514 Poplar St,Philadelphia,PA,19123,Philadelphia,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/514-Poplar-St-Philadelphia-PA-19123-394171944,Xome.com,The Manley Law Firm LLC,614-220-5611
514 Ridley Ave,Folsom,PA,19033, Delaware ,2025-07-18 00:00:00,,CV-2024-00550...,https://www.auction.com/details/514-ridley-ave-folsom-pa-1746495,Auction.com,"Hill, Cain And Mcdonald, LLP",(770) 679-2177
514 Spring Creek Pkwy,Spring Creek,NV,89815, Elko ,2025-07-16 00:00:00,9:00 am,,https://www.auction.com/details/514-spring-creek-pkwy-spring-creek-nv-1776714,Auction.com,Trustee Corps,(949) 252-8300
514 W Harbin Ave,Puxico,MO,63960,Stoddard,2025-07-16 00:00:00,12:30PM,,https://www.xome.com/auctions/514-W-Harbin-Ave-Puxico-MO-63960-400528278,Xome.com,"Millsap & Singer, P.C.",636-537-0110
514 W Highland St,Paragould,AR,72450, Greene ,2025-07-17 00:00:00,12:00 pm,349054,https://www.auction.com/details/514-w-highland-st-paragould-ar-1756785,Auction.com,Wilson And Associates PLLC,(501) 219-9388
5140 N Mckinley Rd,Flushing,MI,48433, Genesee ,2025-07-30 00:00:00,,,https://www.auction.com/details/5140-n-mckinley-rd-flushing-mi-1746142,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
5142 Vernon Ave,Saint Louis,MO,63113, City Of St. Louis ,2025-07-17 00:00:00,1:00 pm,252508,https://www.auction.com/details/5142-vernon-ave-saint-louis-mo-1778017,Auction.com,"South Law, P.C.",(913) 663-7600
5146 Newell St,Zachary,LA,70791, East Baton Rouge ,2025-07-30 00:00:00,,,https://www.auction.com/details/5146-newell-st-zachary-la-1761423,Auction.com,Alaw,(504) 438-1251
5149 Tanbark Ct,Fayetteville,NC,28303, Cumberland ,2025-07-21 00:00:00,12:00 pm,24452-122331,https://www.auction.com/details/5149-tanbark-ct-fayetteville-nc-1787089,Auction.com,Hutchens Law Firm,
515 Mount Zion Rd,Maxton,NC,28364, Hoke ,2025-07-10 00:00:00,10:00 am,22750-111796,https://www.auction.com/details/515-mount-zion-rd-red-springs-nc-1778472,Auction.com,Hutchens Law Firm,
515 Mt Pleasant Dr,Portsmouth,VA,23707, Portsmouth City ,2025-07-15 00:00:00,11:15 am,,https://www.auction.com/details/515-mount-pleasant-dr-portsmouth-va-1746085,Auction.com,"Ras Crane, LLC",
515 Selma St,Cadillac,MI,49601, Wexford ,2025-07-18 00:00:00,,,https://www.auction.com/details/515-selma-st-cadillac-mi-1769214,Auction.com,"Trott And Trott, P.C.",(248) 642-2515
515 W Gardena Blvd Unit 72,Gardena,CA,90248,Losangeles,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/515-W-Gardena-Blvd-Unit-72-Gardena-CA-90248-405600560,Xome.com,Bdf Law Group,"3990 E. Concours Street, Suite 350, Ontario, CA 91764"
5150 Wilton Dr,New Orleans,LA,70122, Orleans Parish ,2025-07-17 00:00:00,,,https://www.auction.com/details/5150-wilton-dr-new-orleans-la-1757091,Auction.com,"Dean Morris, L.L.C.",(318) 338-1440
5153 Breckenridge Pl,West Palm Beach,FL,33417, Palm Beach ,2025-07-16 00:00:00,,50-2024-CA-01...,https://www.auction.com/details/5153-breckenridge-pl-west-palm-beach-fl-1781412,Auction.com,Popkin And Rosaler,
5153 Breckenridge Pl 39,West Palm Beach,PA,  334,Palmbeach,07/16/2025,10:00 AM ET,502024CA012081XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5155 Mt Pleasant S St,Greenwood,IN,46142, Johnson ,2025-07-17 00:00:00,,23-012428-1,https://www.auction.com/details/5155-mount-pleasant-south-st-greenwood-in-1777093,Auction.com,Padgett Law Group,(850) 422-2520
5155 W George St,Chicago,IL,60641, Cook ,2025-08-08 00:00:00,,,https://www.auction.com/details/5155-w-george-st-chicago-il-1765878,Auction.com,"Mccalla Raymer Leibert Pierce, LLC",(312) 346-9088
5157 W Dodge Rd,Clio,MI,48420, Genesee ,2025-07-30 00:00:00,,25-000704-1,https://www.auction.com/details/5157-w-dodge-rd-clio-mi-1786957,Auction.com,Schneiderman & Sherman PC - Best Homes Title,(248) 539-7400
516 Lewis St,Washington Ch ,OH, 4316,Fayette,07/16/2025,10:00 AM ET,CVE20240354 (0),https://fayette.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
516 Maplewood Ave,Roselle Park,NJ,07204, Union ,2025-07-09 00:00:00,2:00 pm,22-022309,https://www.auction.com/details/516-maplewood-ave-roselle-park-nj-1782901,Auction.com,"Ras Citron, LLC - Nj",
516 Rdg Ave,Canonsburg,PA,15317, Washington ,2025-08-01 00:00:00,,1167469,https://www.auction.com/details/516-ridge-ave-canonsburg-pa-1732174,Auction.com,"Purcell, Krug And Haller",
5160 La Cuadra Dr,Bullhead City,AZ,86426, Mohave ,2025-07-28 00:00:00,10:00 am,24-70739,https://www.auction.com/details/5160-s-la-cuadra-dr-bullhead-city-az-1734472,Auction.com,"Zbs Law, LLP",(602) 282-6188
5160 Whitehall Dr,Clifton Heights,PA,19018, Delaware ,2025-07-18 00:00:00,,2647576,https://www.auction.com/details/5160-whitehall-dr-clifton-heights-pa-1717298,Auction.com,"Purcell, Krug And Haller",
51606 Downey St,Elkhart,IN,46514, Elkhart ,2025-07-23 00:00:00,,15-25-00109,https://www.auction.com/details/51606-downey-st-elkhart-in-1754953,Auction.com,"Codilis Law, LLC",
5162 W Nevada Pl,Denver,CO,  802,Denver,07/31/2025,10:00 AM MT,2025-000162,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
51633 Bitterly Ct,Granger,IN,46530,Stjoseph,2025-07-17 00:00:00,10:00AM,,https://www.xome.com/auctions/51633-Bitterly-Ct-Granger-IN-46530-406409926,Xome.com,Logs Legal Group LLP,513-396-8100
5165 Manchester Dr,Zanesville,OH,43701, Muskingum ,2025-07-15 00:00:00,2:00 PM ,CE2024-0380,https://www.auction.com/details/5165-manchester-dr-zanesville-oh-1771148,Auction.com,Ras Crane LLC,(470) 321-7112
5167 Hacienda Ave,Las Cruces,NM,88011, Dona Ana ,2025-07-18 00:00:00,,NM-23-951817-...,https://www.auction.com/details/5167-hacienda-ave-las-cruces-nm-1753080,Auction.com,"Mccarthy & Holthus, LLP",(480) 302-3402
5168 W Bluejay St,Tucson,AZ,85742,Pima,2025-08-07 00:00:00,11:30AM,,https://www.xome.com/auctions/5168-W-Bluejay-St-Tucson-AZ-85742-406066001,Xome.com,"Nestor Solutions, LLC",888-403-4115
517 28 1/4 Rd,Grand Junction,CO,  815,Mesa,07/30/2025,10:00 AM MT,2025-0037,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
517 Superior Rd,Egg Harbor Township,NJ,08234, Atlantic ,2025-07-31 00:00:00,12:00 pm,2024-0466,https://www.auction.com/details/517-superior-rd-egg-harbor-township-nj-1788765,Auction.com,"Powers Kirn, LLC",215-942-2090 Ext1310
5170 Hickory Hollow Pkwy,Antioch,TN,37013, Davidson ,2025-07-24 00:00:00,9:00 am,,https://www.auction.com/details/5170-hickory-hollow-pkwy-antioch-tn-1768509,Auction.com,Logs Legal Group LLP,(405) 848-1819
5175 Blue Harbor Ln,Chattanooga,TN,37416, Hamilton ,2025-07-17 00:00:00,11:00 am,25-02323,https://www.auction.com/details/5175-blue-harbor-ln-chattanooga-tn-1782235,Auction.com,"Marinosci Law Group, P.C.",
5175 Doral Ave,Columbus,OH,43213, Franklin ,2025-08-05 00:00:00,2:00 PM ,20 CV 001670,https://www.auction.com/details/5175-doral-ave-columbus-oh-1751114,Auction.com,"Reisenfeld And Associates, LLC",(513) 322-7000
5176 Summerville Cir,Castle Rock,CO,80109, Douglas ,2025-07-23 00:00:00,,2025CV30078,https://www.auction.com/details/5176-summerville-cir-castle-rock-co-1759119,Auction.com,"Halliday, Watkins And Mann, P.C.",
518 Autumn Breeze Dr,Clifton,CO,  815,Mesa,07/09/2025,10:00 AM MT,2022-0084,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
518 Gilroy Ct,Antioch,TN,37013, Davidson ,2025-07-10 00:00:00,11:00 am,1154-3107A,https://www.auction.com/details/518-gilroy-ct-antioch-tn-1770784,Auction.com,Aldridge Pite LLP,(877) 319-8840
518 High St,Pleasant City,OH,43772,Guernsey,2025-07-18 00:00:00, 10:00 AM ,24CV000461,https://www.hubzu.com/property/87917023686-518-High-St-Pleasant-City-OH-43772,Hubzu.com,Sandhu Law Group LLC,216-373-1001
518 Main Ave N,Thief River Falls,MN,56701,Pennington,2025-07-29 00:00:00,10:00AM,,https://www.xome.com/auctions/518-Main-Ave-N-Thief-River-Falls-MN-56701-378677970,Xome.com,"Liebo, Weingarden, Dobie & Barbee Pllp",952-925-6888
518 Midway Rd,Crab Orchard,WV,25827, Raleigh ,2025-07-14 00:00:00,1:00 pm,25-00351-1,https://www.auction.com/details/518-midway-rd-crab-orchard-wv-1779646,Auction.com,"Reisenfeld And Associates, LLC",
518 Nw 6Th St,Lincoln,NE,68528, Lancaster ,2025-07-24 00:00:00,10:00 am,10 22 336 003...,https://www.auction.com/details/518-nw-6th-st-lincoln-ne-1757014,Auction.com,"Locher Pavelka Dostal Braddy And Hammes, LLC",
518 S Palm Ave,Titusville,FL,32796, Brevard ,2025-07-16 00:00:00,11:00 am,2024-CA-02716...,https://www.auction.com/details/320-wisteria-ave-nw-palm-bay-fl-1774480,Auction.com,"Exl Legal, PLLC",(727) 536-4911
518 Sunpointe Dr,Hope Mills,NC,28348, Cumberland ,2025-08-06 00:00:00,1:30 pm,24CVS005273-2...,https://www.auction.com/details/518-sunpointe-dr-hope-mills-nc-1788381,Auction.com,Ingle Law Firm,(949) 111-1111
5180 Godinez Dr,Fontana,CA,92336, San Bernardino ,2025-08-05 00:00:00,9:00 am,CA-24-984960-...,https://www.auction.com/details/5180-godinez-dr-fontana-ca-1779960,Auction.com,Quality Loan Service Corporation,(866) 645-7711
5181 Oldtown Valley Rd Sw,New Philadelphia ,OH, 4466,Tuscarawas,08/07/2025,09:00 AM ET,2024 CF 12 1072 (0),https://tuscarawas.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,,
518E Washington St,Chambersburg,PA,17201,Franklin,2025-07-11 00:00:00,10:00AM,,https://www.xome.com/auctions/518e-Washington-Street-Chambersburg-PA-17201-373802149,Xome.com,Orlans Law Group PLLC,248-502-1400
519 E 56Th St,Odessa,TX,79762,Ector,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/519-E-56th-St-Odessa-TX-79762-408136432,Xome.com,"De Cubas & Lewis, Pa",954-453-0365
519 Garland,Clifton,CO,  815,Mesa,07/30/2025,10:00 AM MT,2025-0064,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
519 Pine St,Norco,LA,70079, St. Charles ,2025-07-16 00:00:00,,,https://www.auction.com/details/519-pine-st-norco-la-1765782,Auction.com,Alaw,(504) 438-1251
519 W Fike Ave,Orrville,OH,44667, Wayne ,2025-07-22 00:00:00,2:00 PM ,2024 CVC-E 00...,https://www.auction.com/details/519-w-fike-ave-orrville-oh-1780874,Auction.com,Padgett Law Group,(850) 422-2520
5196 Sawyer Ave,Las Vegas,NV,89108, Clark ,2025-08-08 00:00:00,9:00 am,23-66326,https://www.auction.com/details/5196-sawyer-ave-las-vegas-nv-1763085,Auction.com,"Zbs Law, LLP",(702) 948-8565
5197 Fisher Corinth Rd,Farmdale ,OH, 4441,Trumbull,07/10/2025,09:00 AM ET,2024 SH 00318,https://trumbull.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
5198 Netherland St,Denver,CO,80249, Denver ,2025-07-17 00:00:00,,,https://www.auction.com/details/5198-netherland-st-denver-co-1789225,Auction.com,"Barrett, Frappier And Weisserman",(626) 915-5714
51Comanche Ct,Palm Coast,FL,  321,Flagler,07/18/2025,11:00 AM ET,2025 CA 000024,https://flagler.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,,
52 Church St,Medford,NJ,08055,Burlington,2025-07-10 00:00:00,12:00PM,,https://www.xome.com/auctions/52-Church-St-Medford-NJ-8055-407536932,Xome.com,"Pluese, Becker, Saltzman & Thomas, LLC",856-813-1700
52 Falcon Dr,Picayune,MS,39466, Pearl River ,2025-07-25 00:00:00,1:00 pm,F25-0296,https://www.auction.com/details/52-falcon-dr-picayune-ms-1781317,Auction.com,"Dean Morris, L.L.C.",
52 Highland Rd,Central Islip,NY,11722, Suffolk ,2025-07-16 00:00:00,10:00 am,39029,https://www.auction.com/details/52-highland-rd-central-islip-ny-1743419,Auction.com,Druckman Law Group PLLC,(516) 876-0800
52 Laurel Ave,Bloomfield,NJ,07003, Essex ,2025-07-22 00:00:00,1:30 pm,2024-0571,https://www.auction.com/details/52-laurel-ave-bloomfield-nj-1785078,Auction.com,"Powers Kirn, LLC",215-942-2090 Ext1310
52 Mahanoy Valley Rd,Duncannon,PA,17020, Perry ,2025-07-23 00:00:00,,16092-23-4602...,https://www.auction.com/details/52-mahanoy-valley-rd-duncannon-pa-1734447,Auction.com,Parker Mccay P.A.,
520 Ballentyne Way,Reno,NV,89502, Washoe ,2025-07-25 00:00:00,10:00 am,NV-24-1004871...,https://www.auction.com/details/520-ballentyne-way-reno-nv-1761001,Auction.com,Quality Loan Service Corporation,
520 Davis Ave,Endicott,NY,13760, Broome ,2025-07-29 00:00:00,10:30 am,2236-000633,https://www.auction.com/details/520-davis-ave-endicott-ny-1771176,Auction.com,"Knuckles, Komosinski & Manfro, LLP",
520 High St,Arlington,IA,50606, Fayette ,2025-07-30 00:00:00,,247499,https://www.auction.com/details/520-high-st-arlington-ia-1785557,Auction.com,"South Law, P.C.",(913) 663-7600
520 Portersville Rd,Ellwood City,PA,16117, Lawrence ,2025-07-09 00:00:00,,,https://www.auction.com/details/520-portersville-rd-ellwood-city-pa-1732131,Auction.com,"Purcell, Krug And Haller",
520 Purce St,Hillside,NJ,07205, Union ,2025-07-30 00:00:00,2:00 pm,,https://www.auction.com/details/520-purce-st-hillside-nj-1767667,Auction.com,"Ras Citron, LLC - Nj",
520 Saint Maron Pl,Detroit,MI,48207, Wayne ,2025-07-31 00:00:00,,,https://www.auction.com/details/520-saint-maron-pl-detroit-mi-1791331,Auction.com,"Potestivo And Associates, PC",
5204 Bucco Reef Dr,New Bern,NC,28560,Craven,2025-07-23 00:00:00,10:00AM,,https://www.xome.com/auctions/5204-Bucco-Reef-Dr-New-Bern-NC-28560-406415121,Xome.com,Albertelli Law / Alaw,"5404 Cypress Center Drive, Suite 300, TAMPS, FL 33609"
5206 Duke Ave,Cleveland ,OH, 4410,Cuyahoga,07/14/2025,09:00 AM ET,CV23983690 (51802),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
5207 Charmane Dr,Louisville,KY,40219, Jefferson ,2025-07-25 00:00:00,,,https://www.auction.com/details/5207-charmane-dr-louisville-ky-1773568,Auction.com,Manley Deas Kochalski LLC,(614) 220-5611
5207 Weigold Ct,Dayton ,OH, 4542,Montgomery,07/11/2025,09:00 AM ET,2013 CV 00283 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
521 Cherry Ln,Columbus,MS,39702, Lowndes ,2025-07-11 00:00:00,11:00 am,,https://www.auction.com/details/521-cherry-ln-columbus-ms-1767699,Auction.com,"Halliday, Watkins And Mann, P.C.",(801) 355-2886
521 Delancey St,El Paso,TX,79938,Elpaso,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/521-Delancey-St-El-Paso-TX-79938-408224089,Xome.com,"Nestor Solutions, LLC",888-403-4115
521 N Main St,Memphis,MO,63555, Scotland ,2025-07-11 00:00:00,11:30 am,25-040517-FC0...,https://www.auction.com/details/521-n-main-st-memphis-mo-1767363,Auction.com,Logs Legal Group LLP,(314) 770-2120
521 S St,Bryant,AR,72022,Saline,2025-07-23 00:00:00,12:00PM,,https://www.xome.com/auctions/521-South-St-Bryant-AR-72022-406335192,Xome.com,"Mackie Wolf Zientz & Mann, P.C.",501-218-8111
521 W 35 Pl,Hialeah,FL,  330,Miamidade,07/21/2025,09:00 AM ET,2024-021535-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
52100 Avenida Juarez,La Quinta,CA,92253,Riverside,2025-07-15 00:00:00,09:00AM,,https://www.xome.com/auctions/52100-Avenida-Juarez-La-Quinta-CA-92253-407582172,Xome.com,"Vylla Solutions, LLC","1600 S. Douglass Rd., Suite 140, Anaheim, CA 92806"
5211 Moore Loop,Crestview,FL,32536, Okaloosa ,2025-07-17 00:00:00,,23-07267,https://www.auction.com/details/5211-moore-loop-crestview-fl-1769102,Auction.com,Tiffany & Bosco,(602) 255-6000
5213 Belle Terre Rd,Marrero,LA,70072, Jefferson ,2025-07-30 00:00:00,,,https://www.auction.com/details/5213-belle-terre-rd-marrero-la-1789312,Auction.com,"Shapiro And Daigrepont, L.L.C.",
5217 Disney Ave,Brooklyn,MD,21225, Anne Arundel ,2025-07-14 00:00:00,,,https://www.auction.com/details/5217-disney-ave-brooklyn-md-1750269,Auction.com,"Samuel I. White, P.C.",(301) 804-3400
5218 Dalewood Dr,Shreveport,LA,71107,Caddo,2025-08-06 00:00:00,10:00AM,,https://www.xome.com/auctions/5218-Dalewood-Dr-Shreveport-LA-71107-408224458,Xome.com,"Dean Morris, LLC",318-388-1440
522 Crows Mill Rd,Fords,NJ,08863,Middlesex,2025-07-09 00:00:00,02:00PM,,https://www.xome.com/auctions/522-Crows-Mill-Rd-Fords-NJ-8863-407096087,Xome.com,"Kml Law Group, P.C.",215-627-1322
522 N Main St,Clinton,IN,47842,Vermillion,2025-07-17 00:00:00,10:00AM,,https://www.xome.com/auctions/522-N-Main-St-Clinton-IN-47842-407245604,Xome.com,"Phillip A. Norman, P.C.",219-462-5104
522 Teman St,Saint Louis,MI,48880, Gratiot ,2025-07-17 00:00:00,,22-011011,https://www.auction.com/details/522-teman-st-saint-louis-mi-1778619,Auction.com,Orlans PC,(248) 502-1400
5220 Las Verdes Cir 317,Delray Beach,PA,  334,Palmbeach,07/30/2025,10:00 AM ET,502024CC015664XXXASB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
5221 Madison Ave,Pace,FL,  325,Santarosa,07/23/2025,11:00 AM CT,572025CA000018CAAXMX,https://santarosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
5225 Beechcrest Dr,Charleston,WV,25313,Kanawha,2025-07-25 00:00:00,11:30AM,,https://www.xome.com/auctions/5225-Beechcrest-Dr-Charleston-WV-25313-406700973,Xome.com,"Reisenfeld & Associates, LLC",513-322-7000
5227 Sugarbear Ct Nw,Albuquerque,NM,87120, Bernalillo ,2025-07-22 00:00:00,,000094-001111,https://www.auction.com/details/5227-sugarbear-ct-nw-albuquerque-nm-1746098,Auction.com,Aldridge Pite LLP,(858) 750-7600
523 Carplin Pl,Cincinnati ,OH, 4522,Hamilton,07/30/2025,11:00 AM ET,A2500031 (11124),https://hamilton.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
523 Essex St,Bangor,ME,04401, Penobscot ,2025-07-14 00:00:00,,22-001238-FC0...,https://www.auction.com/details/523-essex-st-bangor-me-1783481,Auction.com,"Korde And Associates, P.C.",
523 High St,Tatamy,PA,18085, Northampton ,2025-07-11 00:00:00,,22-05222-FC01,https://www.auction.com/details/523-high-st-easton-pa-18045-a-k-st-tatamy-pa-1722143,Auction.com,Brock & Scott PLLC,(844) 856-6646
523 S Loucks St,Aurora,IL,60505, Kane ,2025-08-07 00:00:00,,,https://www.auction.com/details/523-s-loucks-st-aurora-il-1738911,Auction.com,"Ras Crane, LLC",(561) 241-6901
523 Sunset Dr,Madisonville,TN,37354, Monroe ,2025-07-15 00:00:00,2:00 pm,2025-14092-TN,https://www.auction.com/details/523-sunset-dr-madisonville-tn-1779657,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
5235 Europa Dr O,Boynton Beach,PA,  334,Palmbeach,07/16/2025,10:00 AM ET,502024CA010252XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
5235 Nichols Dr E,Lakeland,FL,  338,Polk,07/25/2025,10:00 AM ET,2024CA004788000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
5236 S Trumbull Ave,Chicago,IL,60632, Cook ,2025-08-06 00:00:00,12:00 pm,24 CH 9544,https://www.auction.com/details/5236-s-trumbull-ave-chicago-il-1752357,Auction.com,Logs Legal Group LLP,(847) 291-1717
5236 Stevens Ct,Mt Olive,AL,35117,Jefferson,2025-07-11 00:00:00,11:00AM,,https://www.xome.com/auctions/5236-Stevens-Ct-Mt-Olive-AL-35117-407399822,Xome.com,"Mcmichael Taylor Gray, LLC",404-474-7149
5237 Isleworth Country Club Dr,Windermere,FL, 3478,My Orange Clerk,07/14/2025,11:00 AM ET,2024-CA-009079-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,,
524 Ash St,Brockton,MA,02301, Plymouth ,2025-07-24 00:00:00,3:00 pm,24-24409-FC01,https://www.auction.com/details/524-ash-st-brockton-ma-1739349,Auction.com,Brock And Scott PLLC,(401) 217-8701
524 Eerwood St,Cherokee,AL,35616, Colbert ,2025-08-06 00:00:00,1:00 pm,23-07012,https://www.auction.com/details/524-easterwood-st-cherokee-al-1755978,Auction.com,"Tiffany & Bosco, P.A.",(205) 930-5200
5246 Denali Ct,Fontana,CA,92336, San Bernardino ,2025-07-22 00:00:00,9:00 am,24-12243,https://www.auction.com/details/5246-denali-ct-fontana-ca-1778694,Auction.com,Ghidotti Berger LLP,(949) 427-2010
5247 Henry St,Maple Heights ,OH, 4413,Cuyahoga,07/21/2025,09:00 AM ET,CV24108464 (51911),https://cuyahoga.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
52470 Silent Rdg Dr,Chesterfield,MI,48051,Macomb,2025-07-25 00:00:00,10:00AM,,https://www.xome.com/auctions/52470-Silent-Ridge-Dr-Chesterfield-MI-48051-407752491,Xome.com,"Trott Law, P.C.",248-642-2515
